licitacao;proponente; situacao
116819;9109547000102;1
116819;3965517000103;1
116819;5000571000140;1
127419;35419936000136;1
128219;26942958000195;1
128219;3246587000101;1
128219;15218561000139;1
128219;9478023000180;1
128219;10831701000126;1
128219;9210219000190;1
128219;8160290000142;1
129919;13836920000196;0
129919;3519868000190;1
131819;4709948000171;1
131919;17242841000108;1
132219;21645432000120;1
132319;9478023000180;1
132319;8160290000142;1
132319;9210219000190;1
132419;11228215000180;1
132519;9323745000166;1
61119;13199098000108;1
61119;29903019000120;1
61119;15348142000111;1
61119;7190090000170;1
134819;958548000220;0
134819;23447149000119;1
138619;19493224000100;0
138619;15161782000118;0
138619;2349757000110;1
138619;9084396000177;1
141619;22769247000100;1
143719;16629199000151;0
143719;8320251000165;1
144719;63478895000194;0
