protocolo;numero_licitacao;modalidade;cd_ugestora;valor_licitado;ano_homologacao;cnpj_proponente;valor_proposta;situacao_proposta
Doc. 68299/19;00016/2019;Pregao Presencial;201031;480000;2019;180727640001-58;6886920;1
Doc. 68324/21;00009/2021;Pregao Presencial;201107;6615720;2021;51131570001-47;1403429;1
Doc. 68388/19;00002/2019;Convite;201037;5809000;2019;108722800001-81;5975882;0
Doc. 68388/19;00002/2019;Convite;201037;2160000;2019;217987080001-00;5955476;0
Doc. 68388/19;00002/2019;Convite;201037;25677209;2019;287303040001-23;5928985;1
Doc. 68408/19;00053/2019;Pregao Presencial;201179;25677209;2019;88569370001-75;13007600;1
Doc. 68408/19;00053/2019;Pregao Presencial;201179;25677209;2019;147255560001-50;13964900;1
Doc. 68413/19;04067/2019;Pregao Eletronico;201095;1200000;2019;613834930001-80;32100;1
Doc. 68417/19;00054/2019;Pregao Presencial;201179;300000;2019;301156280001-01;3134400;1
Doc. 68417/19;00054/2019;Pregao Presencial;201179;300000;2019;407871520001-09;3380200;1
Doc. 68500/21;00033/2021;Pregao Eletronico;201103;5801125;2021;265728220001-30;22500000;1
Doc. 68506/21;00045/2021;Dispensa (Lei 14.133/21);201099;77941678;2021;192970220001-93;3240000;1
Doc. 68506/21;00045/2021;Dispensa (Lei 14.133/21);201099;77941678;2021;261433320001-19;3600000;0
Doc. 68506/21;00045/2021;Dispensa (Lei 14.133/21);201099;77941678;2021;334192690001-66;3480000;0
Doc. 68511/19;04080/2019;Pregao Eletronico;201095;11040000;2019;178927060001-08;60953499;1
Doc. 68512/21;00028/2021;Pregao Eletronico;201182;77941678;2021;109407390001-37;3000000;1
Doc. 68512/21;00028/2021;Pregao Eletronico;201182;77941678;2021;361132900001-27;4377000;0
Doc. 68551/19;00015/2019;Tomada de Precos;201141;11040000;2019;119712430001-93;10500000;1
Doc. 68562/20;00018/2020;;201085;1000000;2020;249298310001-00;900000;1
Doc. 68579/21;00023/2021;Pregao Presencial;201150;1736200;2021;239824390001-62;2640000;1
Doc. 68583/19;00030/2019;Pregao Presencial;201072;300000;2019;152567150001-87;2463172;1
Doc. 68583/19;00030/2019;Pregao Presencial;201072;11040000;2019;194649480001-26;3013800;0
Doc. 68636/19;00039/2019;;201142;300000;2019;148752040001-80;2400000;1
Doc. 68650/19;00040/2019;Pregao Presencial;201178;1736440;2019;35382670001-25;8167800;1
Doc. 68650/19;00040/2019;Pregao Presencial;201178;4824360;2019;54091530001-00;5108000;1
Doc. 68650/19;00040/2019;Pregao Presencial;201178;5000000;2019;72396450001-20;47410000;1
Doc. 68650/19;00040/2019;Pregao Presencial;201178;1000000;2019;84934220001-58;36054000;1
Doc. 68650/19;00040/2019;Pregao Presencial;201178;8360000;2019;299555180001-60;44740334;1
Doc. 68650/19;00040/2019;Pregao Presencial;201178;1736440;2019;409640660001-16;13303000;1
Doc. 68652/19;00041/2019;Pregao Presencial;201178;1736440;2019;122816320001-50;18347530;1
Doc. 68666/19;00002/2019;Pregao Presencial;101021;18199634;2019;91270690001-55;5680000;1
Doc. 68695/19;00006/2019;Tomada de Precos;201056;13940698;2020;111706030001-58;25651938;0
Doc. 68695/19;00006/2019;Tomada de Precos;201056;9500000;2020;125417350001-01;21989653;1
Doc. 68695/19;00006/2019;Tomada de Precos;201056;13940698;2020;157058600001-06;26221051;0
Doc. 68695/19;00006/2019;Tomada de Precos;201056;13940698;2020;194932240001-00;24030894;0
Doc. 68695/19;00006/2019;Tomada de Precos;201056;13940698;2020;216454320001-20;22651046;0
Doc. 68695/19;00006/2019;Tomada de Precos;201056;1665000;2020;223708710001-30;26487919;0
Doc. 68695/19;00006/2019;Tomada de Precos;201056;600000;2020;265209260001-00;28764480;0
Doc. 68695/19;00006/2019;Tomada de Precos;201056;13940698;2020;279445730001-20;23086773;0
Doc. 68698/19;00020/2019;Pregao Presencial;201097;4390000;2019;150856870001-82;12960000;1
Doc. 68698/19;00020/2019;Pregao Presencial;201097;15208152;2019;207356100001-40;12996000;1
Doc. 68698/19;00020/2019;Pregao Presencial;201097;3300000;2019;261433320001-19;57600000;0
Doc. 68698/19;00020/2019;Pregao Presencial;201097;4390000;2019;267541110001-87;13320000;0
Doc. 68698/19;00020/2019;Pregao Presencial;201097;742900;2019;409454460001-03;27000000;0
Doc. 68701/19;00039/2019;Pregao Presencial;201020;15208152;2019;266014950001-06;3300000;1
Doc. 68702/19;00024/2019;Pregao Presencial;201056;2602000;2019;58166840002-07;10450400;1
Doc. 68702/19;00024/2019;Pregao Presencial;201056;3300000;2019;192963550001-06;8895700;1
Doc. 68704/19;00022/2019;Pregao Presencial;201138;9868255;2019;267960620001-45;9971640;1
Doc. 68706/19;00064/2019;Pregao Presencial;201078;9868255;2019;16868140001-94;3147500;0
Doc. 68706/19;00064/2019;Pregao Presencial;201078;3600000;2019;194649480001-26;2595000;1
Doc. 68706/19;00064/2019;Pregao Presencial;201078;9868255;2019;299774810001-71;2980400;0
Doc. 68706/19;00064/2019;Pregao Presencial;201078;9868255;2019;326745980001-90;3066700;0
Doc. 68706/19;00064/2019;Pregao Presencial;201078;3600000;2019;412082990001-51;3070000;1
Doc. 68708/19;00059/2019;Pregao Presencial;601040;18320000;2019;107578760001-30;6579500;1
Doc. 68717/19;00037/2019;Pregao Presencial;201183;18320000;2019;180727640001-58;2879000;1
Doc. 68722/19;00038/2019;Pregao Presencial;201183;18320000;2019;80609340001-20;7344000;1
Doc. 68722/19;00038/2019;Pregao Presencial;201183;1908000;2019;180727640001-58;3315500;1
Doc. 68722/19;00038/2019;Pregao Presencial;201183;18320000;2019;210627770001-50;9112340;1
Doc. 68724/19;10066/2019;Pregao Eletronico;610095;3300000;2019;178927060001-08;1848000;1
Doc. 68724/19;10066/2019;Pregao Eletronico;610095;53385400;2019;224656400001-00;12871980;1
Doc. 68724/19;10066/2019;Pregao Eletronico;610095;1122000;2019;264364060001-05;9124470;1
Doc. 68724/19;10066/2019;Pregao Eletronico;610095;2171500;2019;332557870001-91;16952750;1
Doc. 68728/19;00009/2019;Tomada de Precos;201085;2171500;2019;294714010001-01;780000;1
Doc. 68734/19;00010/2019;Pregao Presencial;601031;2171500;2019;57593320001-78;27136820;1
Doc. 68777/19;00022/2019;Pregao Presencial;201004;1954880;2020;46791190001-93;1927221;1
Doc. 68777/19;00022/2019;Pregao Presencial;201004;1700000;2020;127109160001-14;580000;1
Doc. 68777/19;00022/2019;Pregao Presencial;201004;46790000;2020;138274040001-03;1789000;1
Doc. 68777/19;00022/2019;Pregao Presencial;201004;1954880;2020;144026470001-54;645000;1
Doc. 68777/19;00022/2019;Pregao Presencial;201004;1954880;2020;168260430001-60;726882;1
Doc. 68777/19;00022/2019;Pregao Presencial;201004;2171500;2020;268891810001-42;1022000;1
Doc. 68777/19;00022/2019;Pregao Presencial;201004;1954880;2020;324214210001-82;1962799;1
Doc. 68785/19;16584/2019;Pregao Presencial;601050;46790000;2019;343827900001-39;17488000;1
Doc. 68836/19;00035/2019;Pregao Presencial;201129;3500000;2019;314557950001-56;9313000;1
Doc. 68841/19;00021/2019;Pregao Presencial;602139;2622000;2019;89735690001-45;6690000;1
Doc. 68841/19;00021/2019;Pregao Presencial;602139;2622000;2019;269950370001-90;3523770;1
Doc. 68843/19;00035/2019;Pregao Presencial;601099;2622000;2019;46754210001-73;14787000;1
Doc. 68862/19;00036/2019;Pregao Presencial;201099;2622000;2019;77756140001-94;18605000;1
Doc. 68867/19;00037/2019;Pregao Presencial;201099;350000;2019;72396450001-20;1725000;1
Doc. 68902/19;00036/2019;Pregao Presencial;601192;31852000;2019;92102190001-90;542720;1
Doc. 68902/19;00036/2019;Pregao Presencial;601192;31852000;2019;127109160001-14;2400000;1
Doc. 68921/19;00012/2019;Pregao Presencial;201035;31852000;2019;49061560001-97;14013174;1
Doc. 68921/19;00012/2019;Pregao Presencial;201035;31852000;2019;113196530001-54;14013174;1
Doc. 68921/19;00012/2019;Pregao Presencial;201035;31852000;2019;141184550001-10;14013174;1
Doc. 68950/19;00025/2019;Pregao Presencial;201218;31852000;2019;30806500001-82;9777845;1
Doc. 68956/19;00026/2019;Pregao Presencial;201218;31852000;2019;320336730001-34;5022000;1
Doc. 68962/19;00016/2019;Pregao Presencial;601218;31852000;2019;110542420001-84;10728207;1
Doc. 68962/19;00016/2019;Pregao Presencial;601218;500000;2019;286753310001-40;4771130;1
Doc. 68962/19;00016/2019;Pregao Presencial;601218;31852000;2019;298940430001-40;3981930;1
Doc. 69003/19;00001/2019;Tomada de Precos;101043;140876347;2020;291027270001-61;9865502;1
Doc. 69003/19;00001/2019;Tomada de Precos;101043;140876347;2020;316152950001-34;9878725;0
Doc. 69008/19;00030/2019;Pregao Presencial;201018;140876347;2019;25034930001-08;5514000;1
Doc. 69008/19;00030/2019;Pregao Presencial;201018;140876347;2019;238714270001-60;4966750;1
Doc. 69010/19;00016/2019;Tomada de Precos;201211;140876347;2019;133511200001-85;17647599;1
Doc. 69010/19;00016/2019;Tomada de Precos;201211;140876347;2019;146660090001-40;19497943;0
Doc. 69010/19;00016/2019;Tomada de Precos;201211;140876347;2019;270798790001-65;19100578;0
Doc. 69010/19;00016/2019;Tomada de Precos;201211;140876347;2019;303176930001-01;19456166;0
Doc. 69021/19;00001/2019;Chamada Publica;601200;140876347;2019;39151580001-80;25484796;0
Doc. 69021/19;00001/2019;Chamada Publica;601200;208976634;2019;114814580001-26;25484796;1
Doc. 69025/19;00009/2019;Pregao Presencial;201115;208976634;2020;7994210001-24;1899000;0
Doc. 69025/19;00009/2019;Pregao Presencial;201115;208976634;2020;30925700001-47;6750000;0
Doc. 69025/19;00009/2019;Pregao Presencial;201115;208976634;2020;109414060001-22;7646000;1
Doc. 69029/19;00010/2019;Pregao Presencial;601115;208976634;2020;7994210001-24;1899000;0
Doc. 69029/19;00010/2019;Pregao Presencial;601115;208976634;2020;109414060001-22;4729000;1
Doc. 69036/19;00009/2019;Pregao Presencial;201198;500000;2019;281914620001-52;3985500;1
Doc. 69041/19;00022/2019;Pregao Presencial;201081;10298000;2019;272291060001-18;4012000;1
Doc. 69042/19;00023/2019;Pregao Presencial;201081;10298000;2019;242886490001-18;11697400;1
Doc. 69044/19;00024/2019;Pregao Presencial;201081;10298000;2019;119551080001-54;5000000;1
Doc. 69053/19;16585/2019;;601050;71875500;2019;108529450001-95;750000;1
Doc. 69055/19;00005/2019;Tomada de Precos;201034;71875500;2019;93230980001-92;27802787;1
Doc. 69056/19;16596/2019;;601050;71875500;2019;56233240001-08;5169600;1
Doc. 69058/19;00102/2019;Pregao Presencial;201212;71875500;2019;46791190001-93;4929520;1
Doc. 69059/19;00012/2019;Tomada de Precos;201092;71875500;2019;51574680001-08;29157945;0
Doc. 69059/19;00012/2019;Tomada de Precos;201092;71875500;2019;337770360001-35;28512877;1
Doc. 69063/19;00013/2019;Tomada de Precos;201212;10433521;2020;251780400001-59;29409110;1
Doc. 69066/19;00101/2019;Pregao Presencial;201212;10433521;2019;69487690002-01;1214220;1
Doc. 69069/19;00002/2019;Tomada de Precos;201081;10433521;2019;44599460001-71;9942856;1
Doc. 69082/19;00066/2019;Pregao Presencial;201014;10433521;2019;177924700001-38;18590000;1
Doc. 69088/19;00028/2019;Pregao Presencial;201062;10433521;2020;51131570001-47;32610636;0
Doc. 69088/19;00028/2019;Pregao Presencial;201062;1040000;2020;95784380001-26;30325116;0
Doc. 69088/19;00028/2019;Pregao Presencial;201062;10433521;2020;149919550001-62;32152032;0
Doc. 69088/19;00028/2019;Pregao Presencial;201062;47814200;2020;210528760001-51;28056780;1
Doc. 69088/19;00028/2019;Pregao Presencial;201062;60505920;2020;240648040001-12;29493072;0
Doc. 69121/19;00034/2019;Pregao Presencial;201012;3006700;2019;350825340001-99;46632000;1
Doc. 69121/19;00034/2019;Pregao Presencial;201012;1700000;2019;351269280001-00;46560000;1
Doc. 69134/19;10013/2019;Pregao Presencial;601053;34963528;2019;51226160001-59;4838500;0
Doc. 69134/19;10013/2019;Pregao Presencial;601053;34963528;2019;94780230001-80;2081600;1
Doc. 69134/19;10013/2019;Pregao Presencial;601053;34963528;2019;107190480001-08;2843200;1
Doc. 69134/19;10013/2019;Pregao Presencial;601053;34963528;2019;127109160001-14;2385000;1
Doc. 69134/19;10013/2019;Pregao Presencial;601053;34963528;2019;268891810001-42;2771400;0
Doc. 69135/19;10014/2019;Pregao Presencial;601053;31035840;2019;51226160001-59;2490240;0
Doc. 69135/19;10014/2019;Pregao Presencial;601053;1276280;2019;94780230001-80;1612127;1
Doc. 69141/19;00006/2019;Tomada de Precos;201019;1276280;2019;167072460001-38;11861434;1
Doc. 69142/19;00033/2019;Pregao Presencial;201025;142200000;2019;114274070001-16;953500;1
Doc. 69142/19;00033/2019;Pregao Presencial;201025;142200000;2019;209342780001-43;1114300;1
Doc. 69142/19;00033/2019;Pregao Presencial;201025;142200000;2019;310701400001-60;3509800;1
Doc. 69143/19;00034/2019;Pregao Presencial;201025;142200000;2019;80609340001-20;556000;1
Doc. 69143/19;00034/2019;Pregao Presencial;201025;142200000;2019;209342780001-43;2424500;1
Doc. 69144/19;00029/2019;Pregao Presencial;201024;142200000;2019;146604150001-04;4032000;1
Doc. 69146/19;00031/2019;Pregao Presencial;201024;142200000;2019;17906300001-70;21229575;1
Doc. 69155/21;00095/2021;Pregao Presencial;201082;14300000;2021;123590170001-19;8340000;1
Doc. 69155/21;00095/2021;Pregao Presencial;201082;1;2021;128446850001-31;8400000;0
Doc. 69160/19;00001/2019;;201069;7849999;2019;126718140001-37;19000000;1
Doc. 69183/19;00055/2019;Pregao Presencial;201179;29096320;2019;38170430001-52;4590700;1
Doc. 69183/19;00055/2019;Pregao Presencial;201179;3140000;2019;86747520001-40;4854350;1
Doc. 69183/19;00055/2019;Pregao Presencial;201179;11189660;2019;87782010001-26;7503600;1
Doc. 69183/19;00055/2019;Pregao Presencial;201179;11189910;2019;407871520001-09;2605750;1
Doc. 69192/19;00042/2019;Pregao Presencial;201181;29096320;2019;124369830001-92;7591450;1
Doc. 69192/19;00042/2019;Pregao Presencial;201181;500000;2019;294820940001-64;7900000;1
Doc. 69197/19;00061/2019;Pregao Presencial;201201;1477753;2019;174280780001-04;2400000;1
Doc. 69209/19;20802/2019;Tomada de Precos;201050;152480000;2020;44627280001-96;41038000;0
Doc. 69209/19;20802/2019;Tomada de Precos;201050;18750000;2020;132409030001-91;46966845;0
Doc. 69209/19;20802/2019;Tomada de Precos;201050;152480000;2020;176336230001-02;42004000;0
Doc. 69209/19;20802/2019;Tomada de Precos;201050;18750000;2020;185815060001-05;38150000;1
Doc. 69240/21;00044/2021;Pregao Presencial;201114;14300000;2021;191730820001-02;7780000;1
Doc. 69242/21;00005/2021;;601068;12658200;2021;376224930001-01;3000000;1
Doc. 69253/19;00008/2019;Tomada de Precos;201044;18750000;2019;319004470001-40;29647478;1
Doc. 69260/19;00015/2019;Tomada de Precos;201135;18750000;2019;80613040001-70;57959963;1
Doc. 69260/19;00015/2019;Tomada de Precos;201135;18750000;2019;251656990001-70;61854406;0
Doc. 69271/19;00064/2019;Pregao Presencial;201208;152480000;2019;104643590001-73;12924980;1
Doc. 69271/19;00064/2019;Pregao Presencial;201208;152480000;2019;311319380001-74;32556000;0
Doc. 69283/20;00015/2020;Pregao Eletronico;201034;23280000;2020;114261660001-90;5039009;0
Doc. 69283/20;00015/2020;Pregao Eletronico;201034;20000000;2020;250377750001-62;5000000;0
Doc. 69283/20;00015/2020;Pregao Eletronico;201034;27548365;2020;730086820001-52;2800000;1
Doc. 69299/21;10002/2021;Pregao Eletronico;201148;47051680;2021;77765810001-05;2900000;1
Doc. 69313/20;00014/2020;Pregao Eletronico;303050;262037984;2020;23302990001-78;22500000;1
Doc. 69313/20;00014/2020;Pregao Eletronico;303050;262037984;2020;322060160001-41;27500000;0
Doc. 69313/20;00014/2020;Pregao Eletronico;303050;262037984;2020;330703870001-01;80000000;0
Doc. 69341/19;16594/2019;;601050;3000000;2019;93229910001-01;49750047;1
Doc. 69365/19;16560/2019;;601050;800000;2019;275932890001-56;1800000;1
Doc. 69373/19;00040/2019;Pregao Presencial;201020;3000000;2019;245651990001-63;1509400;1
Doc. 69373/19;00040/2019;Pregao Presencial;201020;2717650;2019;320561010001-70;1568420;1
Doc. 69410/19;23037/2019;Pregao Eletronico;303095;2750000;2019;298680590001-88;5650000;1
Doc. 69415/21;00038/2021;Pregao Presencial;201179;21424925;2021;141776780001-59;1500000;0
Doc. 69415/21;00038/2021;Pregao Presencial;201179;21424925;2021;167828790001-00;550000;0
Doc. 69415/21;00038/2021;Pregao Presencial;201179;6430000;2021;381625430001-88;600000;0
Doc. 69437/19;00022/2019;Pregao Presencial;201195;42990224;2019;23230330001-06;19000000;1
Doc. 69439/19;00024/2019;Pregao Presencial;201195;16000000;2019;92565460007-78;3835000;1
Doc. 69439/19;00024/2019;Pregao Presencial;201195;42990224;2019;130456260001-66;1380000;1
Doc. 69440/19;00006/2019;Tomada de Precos;201195;14232000;2020;279445730001-20;24544164;1
Doc. 69444/19;00039/2019;Pregao Presencial;602026;1000000;2019;320336730001-34;850000;1
Doc. 69445/19;00039/2019;Pregao Presencial;601026;41445000;2019;320336730001-34;850000;1
Doc. 69447/19;00039/2019;Pregao Presencial;201026;4200000;2019;320336730001-34;850000;1
Doc. 69455/19;00023/2019;Pregao Presencial;201195;5352300;2019;91270690001-55;12000000;1
Doc. 69476/19;00019/2019;Pregao Presencial;201119;8922000;2019;125921120001-68;18326016;1
Doc. 69481/19;00010/2019;Pregao Presencial;201198;720300;2019;47715990001-18;20394760;1
Doc. 69492/21;00002/2021;Chamada Publica;201041;6430000;2021;212279630001-00;9000000;1
Doc. 69492/21;00002/2021;Chamada Publica;201041;60685066;2021;406516020001-23;9000000;1
Doc. 69507/19;00058/2019;Pregao Presencial;201155;720300;2019;282969160001-50;4548000;1
Doc. 69525/19;00001/2019;Pregao Eletronico;201021;780000;2019;76267760001-60;5000400;1
Doc. 69525/19;00001/2019;Pregao Eletronico;201021;11750000;2019;94780230001-80;3096000;1
Doc. 69525/19;00001/2019;Pregao Eletronico;201021;11750000;2019;107190480001-08;6488000;1
Doc. 69525/19;00001/2019;Pregao Eletronico;201021;720300;2019;268891810001-42;6526000;1
Doc. 69525/19;00001/2019;Pregao Eletronico;201021;11750000;2019;314999390001-76;150000;1
Doc. 69525/19;00001/2019;Pregao Eletronico;201021;550000;2019;317706500001-40;5337000;1
Doc. 69525/19;00001/2019;Pregao Eletronico;201021;350000;2019;324214210001-82;3377000;1
Doc. 69525/19;00001/2019;Pregao Eletronico;201021;34938961;2019;816187530001-67;1200000;1
Doc. 69525/19;00001/2019;Pregao Eletronico;201021;11750000;2019;954333970001-11;750000;1
Doc. 69537/20;14002/2020;Adesao a Ata de Registro de Precos;201148;20000000;2020;9585480002-20;23000000;1
Doc. 69544/19;00043/2019;Pregao Presencial;201182;12600000;2019;75531290001-76;19464000;1
Doc. 69544/19;00043/2019;Pregao Presencial;201182;28955711;2019;91643690001-04;4980000;1
Doc. 69604/21;00029/2021;Pregao Presencial;201101;60685066;2021;135193540001-99;2400000;1
Doc. 69609/19;00032/2019;Pregao Presencial;201049;28955711;2019;95784380001-26;3678151;0
Doc. 69609/19;00032/2019;Pregao Presencial;201049;28955711;2019;250801660001-96;3670000;1
Doc. 69610/19;00023/2019;Pregao Presencial;201080;28955711;2019;89654030001-87;1368000;1
Doc. 69610/19;00023/2019;Pregao Presencial;201080;28955711;2019;127330930001-42;2976000;1
Doc. 69611/19;00003/2019;Chamada Publica;201034;10326800;2019;21080230003-01;40064000;1
Doc. 69617/19;33015/2019;Concorrencia;201095;10326800;2020;283078650001-14;11960516;1
Doc. 69665/19;00002/2019;Tomada de Precos;201143;10326800;2019;77509500001-82;13354471;1
Doc. 69666/19;00003/2019;Adesao a Ata de Registro de Precos;201184;10326800;2019;75920040001-55;2903184;1
Doc. 69668/19;00011/2019;Pregao Presencial;201031;10326800;2019;112749310001-02;35312600;1
Doc. 69676/19;00015/2019;Pregao Presencial;201120;450000;2019;235008330001-17;1320000;1
Doc. 69705/20;00008/2020;Pregao Presencial;101082;19199191;2020;197896330001-59;8400000;1
Doc. 69743/19;00066/2019;Pregao Presencial;201208;550000;2019;107144160001-25;8610000;0
Doc. 69747/19;00063/2019;Pregao Presencial;201208;650000;2019;33651340001-02;3400000;0
Doc. 69747/19;00063/2019;Pregao Presencial;201208;6840000;2019;250035250001-01;1836000;1
Doc. 69747/19;00063/2019;Pregao Presencial;201208;14691745;2019;320336730001-34;1480000;0
Doc. 69795/19;00063/2019;Pregao Presencial;201141;6840000;2019;319099600001-00;1408000;1
Doc. 69798/19;00045/2019;Pregao Presencial;201127;500000;2019;270288300001-83;1747000;1
Doc. 69798/19;00045/2019;Pregao Presencial;201127;2560000;2019;313594880001-71;1557000;1
Doc. 69798/19;00045/2019;Pregao Presencial;201127;2100000;2019;349969810001-90;1857000;0
Doc. 69863/19;00027/2019;Tomada de Precos;201155;20800000;2019;120969590001-51;17158358;1
Doc. 69871/19;00027/2019;Tomada de Precos;201033;20800000;2019;110834240001-83;780000;1
Doc. 69880/21;00056/2021;;201218;60685066;2021;26881000004-20;1020000;1
Doc. 69893/19;00039/2019;Pregao Presencial;201038;11160000;2019;86029480001-29;2280910;1
Doc. 69893/19;00039/2019;Pregao Presencial;201038;43650000;2019;182961530001-93;7219900;1
Doc. 69893/19;00039/2019;Pregao Presencial;201038;43650000;2019;199189050001-73;3867200;1
Doc. 69915/19;00062/2019;Pregao Presencial;201201;5280000;2019;309836900001-07;10070000;1
Doc. 69919/19;00063/2019;Pregao Presencial;201201;6000000;2019;117000010001-65;4322746;1
Doc. 69923/19;00106/2019;Pregao Presencial;201040;3000000;2019;337055740001-14;2797500;1
Doc. 69931/19;00108/2019;Pregao Presencial;201040;7200000;2019;91643690001-04;3300000;1
Doc. 69968/19;00006/2019;Pregao Presencial;201033;5640000;2019;80609340001-20;1663000;1
Doc. 69968/19;00006/2019;Pregao Presencial;201033;2750000;2019;94780230001-80;3276100;1
Doc. 69968/19;00006/2019;Pregao Presencial;201033;390000;2019;107190480001-08;353600;1
Doc. 69968/19;00006/2019;Pregao Presencial;201033;2750000;2019;114261660001-90;2330000;1
Doc. 69968/19;00006/2019;Pregao Presencial;201033;2750000;2019;127109160001-14;758000;1
Doc. 69968/19;00006/2019;Pregao Presencial;201033;4200000;2019;138274040001-03;975000;1
Doc. 69968/19;00006/2019;Pregao Presencial;201033;8400000;2019;171897000001-79;3826000;1
Doc. 69968/19;00006/2019;Pregao Presencial;201033;5640000;2019;209342780001-43;2229000;1
Doc. 69968/19;00006/2019;Pregao Presencial;201033;5640000;2019;329320000001-16;1755800;1
Doc. 70035/19;00034/2019;Pregao Presencial;201039;5500000;2019;195004150001-52;7020000;1
Doc. 70058/19;00032/2019;Pregao Presencial;201126;17904200;2019;40646410001-60;4156290;1
Doc. 70058/19;00032/2019;Pregao Presencial;201126;900000;2019;79360900001-76;3732685;1
Doc. 70058/19;00032/2019;Pregao Presencial;201126;1500000;2019;86747520001-40;522300;1
Doc. 70058/19;00032/2019;Pregao Presencial;201126;5500000;2019;94780230001-80;2520500;1
Doc. 70066/21;00097/2021;Pregao Eletronico;201209;60685066;2021;128251860003-69;7220000;0
Doc. 70066/21;00097/2021;Pregao Eletronico;201209;1580000;2021;340377560001-27;7200000;1
Doc. 70100/21;00056/2021;Pregao Presencial;201010;800000;2021;14467260001-15;25000000;1
Doc. 70125/21;00025/2021;;201063;3300000;2021;222121880001-74;1500000;1
Doc. 70128/19;00079/2019;Pregao Presencial;201082;4083095;2019;9585480009-04;7370208;1
Doc. 70128/19;00079/2019;Pregao Presencial;201082;4083095;2019;17222960001-17;6797480;1
Doc. 70146/19;00007/2019;Tomada de Precos;201036;4083095;2019;137218260001-91;19326942;1
Doc. 70148/19;00026/2019;Pregao Presencial;201185;4083095;2019;40646410001-60;19760160;1
Doc. 70148/19;00026/2019;Pregao Presencial;201185;11815000;2019;86747520001-40;477650;1
Doc. 70148/19;00026/2019;Pregao Presencial;201185;11815000;2019;261072290001-13;703395;1
Doc. 70148/19;00026/2019;Pregao Presencial;201185;4083095;2019;634788950001-94;1594300;1
Doc. 70256/19;00042/2019;Pregao Presencial;201178;11815000;2019;19451920001-71;5940000;1
Doc. 70257/19;00001/2019;Tomada de Precos;601143;20721180;2019;344897700001-61;3380000;1
Doc. 70260/19;00030/2019;Pregao Presencial;303050;1350300;2019;144026470001-54;3273300;1
Doc. 70260/19;00030/2019;Pregao Presencial;303050;20721180;2019;189954570001-49;3988300;1
Doc. 70260/19;00030/2019;Pregao Presencial;303050;20721180;2019;268732360001-26;4220780;1
Doc. 70264/19;00005/2019;Tomada de Precos;201006;1350300;2019;330914310001-60;5959252;1
Doc. 70284/19;00023/2019;Pregao Presencial;201048;317998;2019;232688670001-28;2640000;1
Doc. 70307/19;00026/2019;Pregao Presencial;201204;317998;2019;167474410001-91;2400000;1
Doc. 70338/19;00067/2019;Pregao Presencial;201208;4000000;2019;195004150001-52;2280000;1
Doc. 70422/21;00036/2021;Pregao Presencial;201036;4037400;2021;266968510001-04;1200000;1
Doc. 70447/20;00082/2020;Pregao Presencial;201082;19199191;2020;15024020001-57;3140000;1
Doc. 70478/19;00020/2019;Pregao Presencial;201013;900000;2019;350574870001-23;3900000;1
Doc. 70517/20;00010/2020;Pregao Eletronico;201187;19199191;2020;92007270001-97;4900000;1
Doc. 70534/19;00003/2019;Tomada de Precos;101008;1000000;2019;209493290001-00;28550512;1
Doc. 70542/19;00019/2019;Pregao Presencial;601107;32201000;2019;25275310001-62;4523600;1
Doc. 70542/19;00019/2019;Pregao Presencial;601107;1000000;2019;46791190001-93;17617068;0
Doc. 70542/19;00019/2019;Pregao Presencial;601107;9811990;2019;47092430001-54;1719000;1
Doc. 70542/19;00019/2019;Pregao Presencial;601107;61556317;2019;95602670001-08;10450000;0
Doc. 70542/19;00019/2019;Pregao Presencial;601107;3155000;2019;127109160001-14;5331000;1
Doc. 70542/19;00019/2019;Pregao Presencial;601107;32201000;2019;138274040001-03;3300000;1
Doc. 70542/19;00019/2019;Pregao Presencial;601107;1200000;2019;142094850001-32;542000;1
Doc. 70542/19;00019/2019;Pregao Presencial;601107;9811990;2019;168260430001-60;911167;1
Doc. 70542/19;00019/2019;Pregao Presencial;601107;34328762;2019;199189050001-73;523000;1
Doc. 70542/19;00019/2019;Pregao Presencial;601107;32201000;2019;264833550001-72;554000;1
Doc. 70542/19;00019/2019;Pregao Presencial;601107;17359200;2019;268891810001-42;998500;1
Doc. 70611/19;00012/2019;Pregao Presencial;201198;5958400;2019;33953960001-01;17621330;1
Doc. 70611/19;00012/2019;Pregao Presencial;201198;34328762;2019;84490960001-81;11435500;1
Doc. 70611/19;00012/2019;Pregao Presencial;201198;34328762;2019;180447110001-23;23493825;0
Doc. 70611/19;00012/2019;Pregao Presencial;201198;34328762;2019;322726590001-93;23493825;0
Doc. 70613/19;00013/2019;Pregao Presencial;201198;5958400;2019;293128960001-26;7260000;1
Doc. 70623/21;00018/2021;Pregao Presencial;201159;28000000;2021;40676950001-80;3300000;1
Doc. 70623/21;00018/2021;Pregao Presencial;201159;164816314;2021;91969740001-67;1680000;1
Doc. 70704/19;00049/2019;Pregao Presencial;201094;7815340;2019;46791190001-93;223354;1
Doc. 70704/19;00049/2019;Pregao Presencial;201094;7815340;2019;79360900001-76;484000;1
Doc. 70704/19;00049/2019;Pregao Presencial;201094;29078954;2019;87916590001-15;3850000;1
Doc. 70704/19;00049/2019;Pregao Presencial;201094;7815340;2019;92516270001-90;96000;1
Doc. 70704/19;00049/2019;Pregao Presencial;201094;13880000;2019;94780230001-80;1649090;1
