protocolo;numero_licitacao;modalidade;cd_ugestora;valor_licitado;ano_homologacao;cnpj_proponente;valor_proposta;situacao_proposta
Doc. 82636/19;00164/2019;Pregao Presencial;201040;20585000;2020;3,22477E+13;10800000;Vencedora
Doc. 82642/19;00022/2019;Pregao Presencial;201084;20585000;2019;5,85424E+11;4775000;Vencedora
Doc. 82665/19;00001/2019;Convite;201065;44950370;2020;8,59797E+12;9207187;Vencedora
Doc. 82665/19;00001/2019;Convite;201065;44950370;2020;3,36004E+13;9300000;Perdedora
Doc. 82693/19;00087/2019;Pregao Presencial;201208;44950370;2020;6,07469E+13;55001000;Vencedora
Doc. 82698/19;00032/2019;Pregao Presencial;201064;1600000;2020;2,04497E+12;9100000;Vencedora
Doc. 82698/19;00032/2019;Pregao Presencial;201064;1600000;2020;4,90616E+12;5400000;Vencedora
Doc. 82698/19;00032/2019;Pregao Presencial;201064;2244520;2020;1,41185E+13;21950000;Vencedora
Doc. 82698/19;00032/2019;Pregao Presencial;201064;2340000;2020;1,42328E+13;45253280;Perdedora
Doc. 82698/19;00032/2019;Pregao Presencial;201064;2340000;2020;3,23677E+13;7100000;Vencedora
Doc. 82704/19;00043/2019;Pregao Presencial;201183;2244520;2019;5,85424E+11;17918000;Vencedora
Doc. 82704/19;00043/2019;Pregao Presencial;201183;2244520;2019;2,32303E+12;23950000;Vencedora
Doc. 82721/19;00085/2019;Pregao Presencial;201208;720000;2020;2,8708E+13;3425000;Vencedora
Doc. 82721/19;00085/2019;Pregao Presencial;201208;352123537;2020;2,87213E+13;2750000;Vencedora
Doc. 82721/19;00085/2019;Pregao Presencial;201208;720000;2020;2,89726E+13;2500000;Vencedora
Doc. 82758/21;00010/2021;Pregao Presencial;201007;2620000;2021;1,83699E+13;3432000;Perdedora
Doc. 82758/21;00010/2021;Pregao Presencial;201007;179275000;2021;2,68843E+13;3420000;Vencedora
Doc. 82758/21;00010/2021;Pregao Presencial;201007;1280000;2021;2,76395E+13;3426000;Perdedora
Doc. 82762/19;00034/2019;Pregao Presencial;201083;43447950;2019;4,09797E+13;4875000;Vencedora
Doc. 82805/19;00031/2019;Pregao Presencial;201204;22287136;2020;9,40497E+12;638000;Vencedora
Doc. 82807/19;00006/2019;Tomada de Precos;201122;16565667;2020;1,93699E+13;47863584;Vencedora
Doc. 82811/19;00055/2019;Pregao Presencial;201091;16565667;2019;5,92576E+12;11000000;Vencedora
Doc. 82816/19;00022/2019;Pregao Presencial;601116;17811873;2019;3,10701E+13;805000;Vencedora
Doc. 82816/19;00022/2019;Pregao Presencial;601116;16565667;2019;3,12025E+13;11139500;Vencedora
Doc. 82830/19;00023/2019;Pregao Presencial;601116;23513000;2019;3,12025E+13;5135500;Vencedora
Doc. 82845/19;00041/2019;Pregao Presencial;201036;16000000;2019;1,0719E+13;1000000;Vencedora
Doc. 82845/19;00041/2019;Pregao Presencial;201036;16000000;2019;1,14262E+13;7400000;Vencedora
Doc. 82845/19;00041/2019;Pregao Presencial;201036;20000000;2019;1,27109E+13;9000000;Perdedora
Doc. 82846/19;00017/2019;Dispensa (Art. 24 - Lei 8.666/93);201182;16949692;2019;3,09118E+13;700000;Vencedora
Doc. 82847/19;00042/2019;Pregao Presencial;201036;16949692;2020;2,65925E+12;38140000;Vencedora
Doc. 82847/19;00042/2019;Pregao Presencial;201036;16949692;2020;2,79988E+12;36000000;Perdedora
Doc. 82848/19;00015/2019;Pregao Presencial;201115;1500000;2020;4,94949E+12;63268840;Vencedora
Doc. 82848/19;00015/2019;Pregao Presencial;201115;90000;2020;1,06559E+13;136737275;Vencedora
Doc. 82848/19;00015/2019;Pregao Presencial;201115;16000000;2020;2,11879E+13;100391350;Vencedora
Doc. 82848/19;00015/2019;Pregao Presencial;201115;4320000;2020;2,13184E+13;100535200;Vencedora
Doc. 82848/19;00015/2019;Pregao Presencial;201115;4000000;2020;2,40597E+13;18842790;Perdedora
Doc. 82848/19;00015/2019;Pregao Presencial;201115;40000000;2020;2,47475E+13;61511250;Vencedora
Doc. 82848/19;00015/2019;Pregao Presencial;201115;16000000;2020;3,26746E+13;42680930;Perdedora
Doc. 82848/19;00015/2019;Pregao Presencial;201115;1500000;2020;3,58082E+13;64626600;Vencedora
Doc. 82862/19;00056/2019;Pregao Presencial;602061;350000;2020;4,82642E+12;8852700;Vencedora
Doc. 82862/19;00056/2019;Pregao Presencial;602061;5400000;2020;2,9903E+13;10625700;Vencedora
Doc. 82862/19;00056/2019;Pregao Presencial;602061;600000;2020;3,07124E+13;6848500;Vencedora
Doc. 82876/19;00679/2019;Inexigibilidade;603095;11882915;2019;9,40424E+12;300000;Vencedora
Doc. 82889/19;00039/2019;Pregao Presencial;201129;20603900;2019;1,08317E+13;38267589;Vencedora
Doc. 82889/19;00039/2019;Pregao Presencial;201129;11882915;2019;7,00975E+13;52255601;Vencedora
Doc. 82894/19;00093/2019;Tomada de Precos;201209;20603900;2020;2,71061E+13;12954909;Vencedora
Doc. 82911/19;00025/2019;Pregao Presencial;201148;20603900;2020;1,09827E+13;14380000;Vencedora
Doc. 82917/19;00032/2019;Pregao Presencial;201083;20603900;2019;1,66822E+13;33323720;Vencedora
Doc. 82927/19;00048/2019;Pregao Presencial;201188;20603900;2020;3,04645E+13;7200000;Vencedora
Doc. 82937/21;00023/2021;Pregao Presencial;601097;8955000;2021;1,05456E+13;2400000;Vencedora
Doc. 82941/19;00009/2019;Convite;201180;22053257;2019;9,57844E+12;29724475;Perdedora
Doc. 82941/19;00009/2019;Convite;201180;22053257;2019;1,07446E+13;29571589;Vencedora
Doc. 82941/19;00009/2019;Convite;201180;22053257;2019;1,50343E+13;29751833;Perdedora
Doc. 82960/19;00045/2019;Pregao Presencial;201206;22053257;2020;1,72908E+13;33621470;Vencedora
Doc. 82960/19;00045/2019;Pregao Presencial;201206;22053257;2020;2,86753E+13;1144820;Vencedora
Doc. 82960/19;00045/2019;Pregao Presencial;201206;22053257;2020;2,97753E+13;29274980;Perdedora
Doc. 82960/19;00045/2019;Pregao Presencial;201206;22053257;2020;7,01043E+13;59035280;Perdedora
Doc. 82963/19;00002/2019;Tomada de Precos;101079;5000000;2019;8,13498E+12;5500000;Vencedora
Doc. 82977/19;00049/2019;Pregao Presencial;201030;1718750;2020;4,12969E+12;8714000;Vencedora
Doc. 82977/19;00049/2019;Pregao Presencial;201030;1718750;2020;1,23285E+13;8000000;Perdedora
Doc. 82983/19;00032/2019;Pregao Presencial;201044;11030400;2019;2,9903E+13;6970500;Vencedora
Doc. 82985/19;00068/2019;Pregao Presencial;201078;11030400;2019;1,93679E+13;13706000;Vencedora
Doc. 83007/19;00003/2019;Pregao Eletronico;201135;19870655;2020;1,07824E+13;33000000;Vencedora
Doc. 83011/19;00005/2019;Inexigibilidade;201160;1800000;2019;2,1607E+13;1680000;Vencedora
Doc. 83028/19;00035/2019;Pregao Presencial;201010;6954400;2020;2,9389E+12;10491300;Vencedora
Doc. 83028/19;00035/2019;Pregao Presencial;201010;6954400;2020;3,05119E+12;525000;Vencedora
Doc. 83028/19;00035/2019;Pregao Presencial;201010;6954400;2020;3,18602E+13;12293610;Vencedora
Doc. 83030/21;00081/2021;Pregao Presencial;201208;5150000;2021;4,14639E+13;4800000;Vencedora
Doc. 83033/19;00032/2019;Pregao Presencial;601200;5272500;2020;1,16226E+13;53020000;Vencedora
Doc. 83038/19;00025/2019;Pregao Presencial;201186;5272500;2020;1,32073E+13;498950;Vencedora
Doc. 83038/19;00025/2019;Pregao Presencial;201186;5272500;2020;3,05597E+13;336300;Vencedora
Doc. 83039/19;00021/2019;Pregao Presencial;603200;5272500;2020;1,16226E+13;12076000;Vencedora
Doc. 83042/19;00080/2019;Pregao Presencial;201211;5272500;2020;6,73834E+11;24550000;Vencedora
Doc. 83042/19;00080/2019;Pregao Presencial;201211;5272500;2020;5,52193E+12;23260000;Vencedora
Doc. 83050/19;00036/2019;Pregao Presencial;201010;500000;2020;3,1938E+12;2520000;Vencedora
Doc. 83066/19;00023/2019;Pregao Presencial;601218;990500;2020;9,06371E+12;55894000;Vencedora
Doc. 83066/19;00023/2019;Pregao Presencial;601218;990500;2020;3,11093E+13;1340000;Vencedora
Doc. 83072/21;00041/2021;Pregao Eletronico;201155;4750000;2021;2,78487E+13;19500000;Vencedora
Doc. 83093/19;00050/2019;Dispensa (Art. 24 - Lei 8.666/93);201142;16986100;2019;8,78775E+12;1744000;Vencedora
Doc. 83155/19;00081/2019;Pregao Presencial;201211;8000000;2020;1,07565E+13;21000000;Vencedora
Doc. 83157/19;00037/2019;Pregao Presencial;201010;3500000;2020;7,80325E+12;5220000;Vencedora
Doc. 83157/19;00037/2019;Pregao Presencial;201010;1900000;2020;3,18602E+13;5404750;Vencedora
Doc. 83162/19;16659/2019;Pregao Presencial;601050;8499250;2020;7,99421E+11;6560000;Vencedora
Doc. 83162/19;16659/2019;Pregao Presencial;601050;8499250;2020;3,19583E+13;23399600;Vencedora
Doc. 83174/19;00020/2019;Pregao Presencial;201202;1520000;2019;7,36113E+12;9900000;Vencedora
Doc. 83177/19;00008/2019;Pregao Presencial;201173;1520000;2020;9,35193E+12;12400000;Vencedora
Doc. 83179/19;00009/2019;Pregao Presencial;201173;1520000;2020;1,1316E+12;17100000;Vencedora
Doc. 83192/19;00039/2019;Pregao Presencial;201010;1520000;2019;3,23763E+12;3409700;Vencedora
Doc. 83192/19;00039/2019;Pregao Presencial;201010;1520000;2019;9,25163E+12;380000;Vencedora
Doc. 83193/19;00004/2019;Tomada de Precos;201077;1520000;2020;8,43865E+12;22908440;Perdedora
Doc. 83193/19;00004/2019;Tomada de Precos;201077;5256730;2020;2,23468E+13;22253042;Vencedora
Doc. 83193/19;00004/2019;Tomada de Precos;201077;2500000;2020;2,23709E+13;24490962;Perdedora
Doc. 83193/19;00004/2019;Tomada de Precos;201077;42392930;2020;2,86767E+13;23926968;Perdedora
Doc. 83194/19;00016/2019;Pregao Presencial;601075;800000;2020;3,48072E+12;23643000;Vencedora
Doc. 83201/19;00004/2019;Tomada de Precos;201062;4440000;2020;6,94902E+12;5250000;Vencedora
Doc. 83203/19;00033/2019;Pregao Presencial;201124;4440000;2019;4,67912E+12;4500000;Vencedora
Doc. 83203/19;00033/2019;Pregao Presencial;201124;4440000;2019;1,57334E+13;13939000;Vencedora
Doc. 83203/19;00033/2019;Pregao Presencial;201124;4440000;2019;1,89955E+13;13916300;Vencedora
Doc. 83203/19;00033/2019;Pregao Presencial;201124;4440000;2019;1,99189E+13;14000000;Vencedora
Doc. 83219/19;00034/2019;Pregao Presencial;201190;4245000;2020;3,54617E+12;10425150;Vencedora
Doc. 83220/19;00035/2019;Pregao Presencial;201190;1731438;2020;2,59687E+12;4730600;Vencedora
Doc. 83220/19;00035/2019;Pregao Presencial;201190;987500;2020;5,81668E+12;6166550;Vencedora
Doc. 83220/19;00035/2019;Pregao Presencial;201190;987500;2020;1,92964E+13;4767550;Vencedora
Doc. 83220/19;00035/2019;Pregao Presencial;201190;1731438;2020;3,30397E+13;2398500;Vencedora
Doc. 83221/19;00032/2019;Pregao Presencial;201174;987500;2019;2,99103E+13;13320000;Vencedora
Doc. 83222/19;00046/2019;Pregao Presencial;201187;12583360;2020;8,9669E+12;15105600;Vencedora
Doc. 83222/19;00046/2019;Pregao Presencial;201187;12583360;2020;1,95021E+13;7421000;Vencedora
Doc. 83223/19;00045/2019;Pregao Presencial;201187;12583360;2020;3,54617E+12;15414710;Vencedora
Doc. 83223/19;00045/2019;Pregao Presencial;201187;1500000;2020;9,32375E+12;13626420;Vencedora
Doc. 83229/19;00034/2019;Pregao Presencial;201113;3500000;2019;7,23965E+12;16250000;Vencedora
Doc. 83229/19;00034/2019;Pregao Presencial;201113;1500000;2019;1,44026E+13;30520000;Perdedora
Doc. 83229/19;00034/2019;Pregao Presencial;201113;1000000;2019;1,57334E+13;31147545;Vencedora
Doc. 83229/19;00034/2019;Pregao Presencial;201113;1600000;2019;1,89955E+13;30540000;Vencedora
Doc. 83229/19;00034/2019;Pregao Presencial;201113;5590095;2019;1,99189E+13;31280000;Vencedora
Doc. 83229/19;00034/2019;Pregao Presencial;201113;5590095;2019;2,10628E+13;24058400;Vencedora
Doc. 83229/19;00034/2019;Pregao Presencial;201113;500000;2019;2,68892E+13;25722000;Vencedora
Doc. 83231/19;00032/2019;Pregao Presencial;201051;11540600;2020;6,28145E+12;4179600;Vencedora
Doc. 83231/19;00032/2019;Pregao Presencial;201051;7211316;2020;2,86753E+13;8474584;Vencedora
Doc. 83231/19;00032/2019;Pregao Presencial;201051;7211316;2020;2,93129E+13;5093500;Vencedora
Doc. 83231/19;00032/2019;Pregao Presencial;201051;7338038;2020;3,14018E+13;1148553;Vencedora
Doc. 83233/19;00033/2019;Pregao Presencial;201051;7211316;2020;6,84777E+11;23988000;Vencedora
Doc. 83248/19;00036/2019;Dispensa (Art. 24 - Lei 8.666/93);201078;7211316;2019;2,97466E+12;550000;Vencedora
Doc. 83248/19;00036/2019;Dispensa (Art. 24 - Lei 8.666/93);201078;7211316;2019;5,54806E+12;591800;Perdedora
Doc. 83248/19;00036/2019;Dispensa (Art. 24 - Lei 8.666/93);201078;7211316;2019;1,29275E+13;574200;Perdedora
Doc. 83300/19;00056/2019;Pregao Presencial;201091;1500000;2020;1,07269E+13;57870000;Vencedora
Doc. 83319/19;00034/2019;Pregao Presencial;303050;1680000;2020;4,94949E+12;7210000;Vencedora
Doc. 83319/19;00034/2019;Pregao Presencial;303050;8738820;2020;1,93095E+13;9543235;Perdedora
Doc. 83319/19;00034/2019;Pregao Presencial;303050;8738820;2020;1,95942E+13;6937735;Perdedora
Doc. 83319/19;00034/2019;Pregao Presencial;303050;8738820;2020;2,07546E+13;9585200;Vencedora
Doc. 83319/19;00034/2019;Pregao Presencial;303050;1680000;2020;2,11879E+13;7444900;Vencedora
Doc. 83319/19;00034/2019;Pregao Presencial;303050;1000000;2020;2,40597E+13;9232035;Perdedora
Doc. 83324/19;00031/2019;Pregao Presencial;201028;1680000;2020;1,44558E+13;1061000;Vencedora
Doc. 83326/19;00022/2019;Pregao Presencial;201097;1000000;2019;2,29626E+12;2900000;Vencedora
Doc. 83329/19;00024/2019;Pregao Presencial;201097;9555000;2019;3,35903E+13;34560000;Vencedora
Doc. 83353/19;00025/2019;Pregao Presencial;201097;3000000;2019;2,25849E+13;4676500;Vencedora
Doc. 83371/19;00026/2019;Pregao Presencial;201097;1890000;2019;8,60573E+11;21100000;Vencedora
Doc. 83401/19;00027/2019;Pregao Presencial;201048;1890000;2019;1,44026E+13;3821000;Vencedora
Doc. 83401/19;00027/2019;Pregao Presencial;201048;1890000;2019;1,82962E+13;6759900;Vencedora
Doc. 83471/19;00026/2019;Pregao Presencial;201004;2500000;2020;2,36193E+11;1029000;Vencedora
Doc. 83471/19;00026/2019;Pregao Presencial;201004;11458960;2020;7,95542E+12;295400;Vencedora
Doc. 83471/19;00026/2019;Pregao Presencial;201004;11458960;2020;1,10542E+13;17583680;Vencedora
Doc. 83471/19;00026/2019;Pregao Presencial;201004;73554745;2020;1,23054E+13;3565480;Vencedora
Doc. 83471/19;00026/2019;Pregao Presencial;201004;11458960;2020;1,6826E+13;2789240;Vencedora
Doc. 83471/19;00026/2019;Pregao Presencial;201004;1500000;2020;7,15056E+13;2024655;Vencedora
Doc. 83502/19;00046/2019;Dispensa (Art. 24 - Lei 8.666/93);601014;7000000;2019;5,42396E+12;106800;Vencedora
Doc. 83502/19;00046/2019;Dispensa (Art. 24 - Lei 8.666/93);601014;25690686;2019;3,30001E+13;327768;Vencedora
Doc. 83518/19;00051/2019;Pregao Presencial;201151;25690686;2020;3,16624E+12;37415000;Vencedora
Doc. 83520/19;00052/2019;Pregao Presencial;201151;25690686;2020;3,93663E+12;27780000;Vencedora
Doc. 83520/19;00052/2019;Pregao Presencial;201151;25690686;2020;1,87836E+13;21329000;Perdedora
Doc. 83520/19;00052/2019;Pregao Presencial;201151;19598000;2020;3,55881E+13;14900000;Vencedora
Doc. 83527/19;00074/2019;Pregao Presencial;201059;19598000;2020;2,25488E+13;9915000;Vencedora
Doc. 83527/19;00074/2019;Pregao Presencial;201059;640000;2020;2,43349E+13;43294100;Vencedora
Doc. 83528/19;00075/2019;Pregao Presencial;201059;19610000;2020;1,05092E+13;5700000;Vencedora
Doc. 83531/19;00078/2019;Pregao Presencial;201059;32644500;2020;8,95796E+12;7780000;Vencedora
Doc. 83532/19;00079/2019;Pregao Presencial;201059;32644500;2020;1,31722E+13;5840000;Vencedora
Doc. 83594/19;00004/2019;Tomada de Precos;201026;412500;2020;5,88117E+12;42310110;Perdedora
Doc. 83594/19;00004/2019;Tomada de Precos;201026;1600000;2020;1,42244E+13;40938004;Perdedora
Doc. 83594/19;00004/2019;Tomada de Precos;201026;2000000;2020;1,51618E+13;47345677;Perdedora
Doc. 83594/19;00004/2019;Tomada de Precos;201026;2500000;2020;1,74219E+13;43803351;Perdedora
Doc. 83594/19;00004/2019;Tomada de Precos;201026;1200000;2020;1,78098E+13;41137557;Perdedora
Doc. 83594/19;00004/2019;Tomada de Precos;201026;1755200;2020;2,35714E+13;38819144;Vencedora
Doc. 83594/19;00004/2019;Tomada de Precos;201026;650000;2020;2,79446E+13;40196556;Perdedora
Doc. 83594/19;00004/2019;Tomada de Precos;201026;911220;2020;2,98421E+13;41664195;Perdedora
Doc. 83594/19;00004/2019;Tomada de Precos;201026;2000000;2020;3,45983E+13;47345624;Perdedora
Doc. 83651/19;00016/2019;Pregao Presencial;201115;23621697;2020;1,04271E+13;8885000;Vencedora
Doc. 83682/19;00010/2019;Dispensa (Art. 24 - Lei 8.666/93);201197;3000000;2019;2,32269E+12;1425000;Perdedora
Doc. 83682/19;00010/2019;Dispensa (Art. 24 - Lei 8.666/93);201197;1727500;2019;7,89263E+12;1350000;Vencedora
Doc. 83682/19;00010/2019;Dispensa (Art. 24 - Lei 8.666/93);201197;3000000;2019;1,36692E+13;1410000;Perdedora
Doc. 83723/19;00065/2019;Pregao Presencial;201061;14969400;2020;1,1501E+13;2830000;Perdedora
Doc. 83723/19;00065/2019;Pregao Presencial;201061;14969400;2020;3,55835E+13;2960000;Vencedora
Doc. 83751/19;00003/2019;Pregao Presencial;602052;14969400;2020;4,07884E+12;5049000;Vencedora
Doc. 83752/19;00009/2019;Pregao Presencial;601052;14969400;2020;4,07884E+12;22741950;Vencedora
Doc. 83787/19;00023/2019;Pregao Presencial;201097;27804210;2019;2,69509E+13;53814165;Vencedora
Doc. 83788/19;00050/2019;Pregao Presencial;201188;27804210;2020;2,30117E+13;8000000;Vencedora
Doc. 83788/19;00050/2019;Pregao Presencial;201188;27804210;2020;2,86767E+13;13824000;Perdedora
Doc. 83799/19;00005/2019;Tomada de Precos;201083;27804210;2020;2,62786E+12;48911962;Vencedora
Doc. 83799/19;00005/2019;Tomada de Precos;201083;27804210;2020;5,821E+12;56314922;Perdedora
Doc. 83799/19;00005/2019;Tomada de Precos;201083;27804210;2020;7,91413E+12;52473114;Perdedora
Doc. 83799/19;00005/2019;Tomada de Precos;201083;27804210;2020;1,08723E+13;54784255;Perdedora
Doc. 83799/19;00005/2019;Tomada de Precos;201083;27804210;2020;2,79446E+13;50371038;Perdedora
Doc. 83852/19;00034/2019;Pregao Presencial;201090;27804210;2019;4,82642E+12;11200;Vencedora
Doc. 83852/19;00034/2019;Pregao Presencial;201090;27804210;2019;7,35871E+12;1810000;Vencedora
Doc. 83852/19;00034/2019;Pregao Presencial;201090;1750000;2019;1,98355E+13;3916200;Vencedora
Doc. 83852/19;00034/2019;Pregao Presencial;201090;27804210;2019;2,75456E+13;625000;Vencedora
Doc. 83874/19;00004/2019;Tomada de Precos;201128;4392744;2020;1,57059E+13;22448754;Vencedora
Doc. 83877/19;00037/2019;Pregao Presencial;201090;11596700;2020;6,19604E+12;1568690;Vencedora
Doc. 83877/19;00037/2019;Pregao Presencial;201090;4392744;2020;7,67393E+12;6048500;Perdedora
Doc. 83877/19;00037/2019;Pregao Presencial;201090;7088400;2020;8,82476E+12;2176070;Vencedora
Doc. 83877/19;00037/2019;Pregao Presencial;201090;6723250;2020;1,32073E+13;4035330;Vencedora
Doc. 83877/19;00037/2019;Pregao Presencial;201090;7088400;2020;2,65957E+13;3159570;Vencedora
Doc. 83877/19;00037/2019;Pregao Presencial;201090;4275840;2020;2,66062E+13;4303000;Vencedora
Doc. 83877/19;00037/2019;Pregao Presencial;201090;92700;2020;3,10672E+13;2722480;Vencedora
Doc. 83877/19;00037/2019;Pregao Presencial;201090;7088400;2020;3,1988E+13;5400500;Vencedora
Doc. 83880/19;00036/2019;Pregao Presencial;201090;1087835;2020;6,19604E+12;15757000;Vencedora
Doc. 83880/19;00036/2019;Pregao Presencial;201090;1087835;2020;8,82476E+12;10770820;Vencedora
Doc. 83880/19;00036/2019;Pregao Presencial;201090;1087835;2020;1,32073E+13;4583430;Vencedora
Doc. 83880/19;00036/2019;Pregao Presencial;201090;6723250;2020;3,05597E+13;5240925;Vencedora
Doc. 83880/19;00036/2019;Pregao Presencial;201090;150000;2020;3,1988E+13;4752920;Vencedora
Doc. 83880/19;00036/2019;Pregao Presencial;201090;1087835;2020;3,49836E+13;2049920;Vencedora
Doc. 83924/19;00001/2019;Convite;201048;800000;2019;2,23384E+13;6930000;Perdedora
Doc. 83924/19;00001/2019;Convite;201048;150000;2019;2,85619E+13;7029000;Perdedora
Doc. 83924/19;00001/2019;Convite;201048;150000;2019;3,3164E+13;6813400;Vencedora
Doc. 83943/19;10084/2019;Pregao Eletronico;610095;150000;2020;2,59555E+12;4900000;Perdedora
Doc. 83943/19;10084/2019;Pregao Eletronico;610095;42227966;2020;1,18963E+13;6300000;Perdedora
Doc. 83943/19;10084/2019;Pregao Eletronico;610095;15776000;2020;1,78927E+13;1494000;Perdedora
Doc. 83943/19;10084/2019;Pregao Eletronico;610095;42227966;2020;3,07787E+13;2994000;Vencedora
Doc. 83943/19;10084/2019;Pregao Eletronico;610095;100000;2020;6,24139E+13;1500000;Perdedora
Doc. 83963/19;00009/2019;Tomada de Precos;201025;42227966;2020;2,51575E+13;42985000;Vencedora
Doc. 83970/19;00001/2020;Pregao Presencial;602139;45723030;2020;1,07798E+13;1865900;Vencedora
Doc. 83970/19;00001/2020;Pregao Presencial;602139;45723030;2020;2,81677E+13;16978000;Vencedora
Doc. 83989/21;00023/2021;Pregao Presencial;201138;18580600;2021;3,11879E+13;23100000;Vencedora
Doc. 84034/19;00002/2019;Pregao Presencial;101142;56973175;2019;8,13498E+12;5100000;Vencedora
Doc. 84082/19;00002/2020;Tomada de Precos;201131;2946766;2020;1,02911E+13;39800870;Vencedora
Doc. 84111/19;00081/2019;Pregao Presencial;201059;24894452;2020;3,54199E+13;43340000;Vencedora
Doc. 84112/19;00004/2019;Pregao Eletronico;201151;24894452;2020;3,23092E+12;35070000;Perdedora
Doc. 84112/19;00004/2019;Pregao Eletronico;201151;300000;2020;3,81929E+12;42000000;Perdedora
Doc. 84112/19;00004/2019;Pregao Eletronico;201151;2580000;2020;4,82642E+12;39900000;Perdedora
Doc. 84112/19;00004/2019;Pregao Eletronico;201151;2580000;2020;1,1366E+13;25200000;Vencedora
Doc. 84112/19;00004/2019;Pregao Eletronico;201151;300000;2020;1,23864E+13;42000000;Perdedora
Doc. 84112/19;00004/2019;Pregao Eletronico;201151;150000;2020;2,22266E+13;84000000;Perdedora
Doc. 84112/19;00004/2019;Pregao Eletronico;201151;300000;2020;2,68732E+13;17850000;Perdedora
Doc. 84112/19;00004/2019;Pregao Eletronico;201151;24894452;2020;2,9903E+13;33180000;Perdedora
Doc. 84112/19;00004/2019;Pregao Eletronico;201151;24894452;2020;3,12025E+13;17640000;Perdedora
Doc. 84112/19;00004/2019;Pregao Eletronico;201151;300000;2020;3,38819E+13;40000000;Perdedora
Doc. 84114/19;00082/2019;Pregao Presencial;201059;2786300;2020;8,26334E+12;43998300;Perdedora
Doc. 84114/19;00082/2019;Pregao Presencial;201059;2786300;2020;1,80447E+13;53309700;Perdedora
Doc. 84114/19;00082/2019;Pregao Presencial;201059;300000;2020;2,13914E+13;45220000;Vencedora
Doc. 84114/19;00082/2019;Pregao Presencial;201059;300000;2020;2,24785E+13;34487330;Perdedora
Doc. 84114/19;00082/2019;Pregao Presencial;201059;14332000;2020;2,26468E+13;50588000;Perdedora
Doc. 84114/19;00082/2019;Pregao Presencial;201059;300000;2020;2,41276E+13;48781970;Perdedora
Doc. 84114/19;00082/2019;Pregao Presencial;201059;10980000;2020;2,43349E+13;45682740;Vencedora
Doc. 84114/19;00082/2019;Pregao Presencial;201059;300000;2020;2,72548E+13;42073710;Vencedora
Doc. 84114/19;00082/2019;Pregao Presencial;201059;300000;2020;2,99775E+13;46126000;Perdedora
Doc. 84114/19;00082/2019;Pregao Presencial;201059;300000;2020;3,05597E+13;63612100;Perdedora
Doc. 84114/19;00082/2019;Pregao Presencial;201059;2786300;2020;3,0981E+13;16044000;Perdedora
Doc. 84115/19;00083/2019;Pregao Presencial;201059;5975400;2020;8,26334E+12;50280700;Perdedora
Doc. 84115/19;00083/2019;Pregao Presencial;201059;29522570;2020;1,80447E+13;57482500;Perdedora
Doc. 84115/19;00083/2019;Pregao Presencial;201059;19800000;2020;2,13914E+13;48746000;Vencedora
Doc. 84115/19;00083/2019;Pregao Presencial;201059;5975400;2020;2,24785E+13;37546900;Perdedora
Doc. 84115/19;00083/2019;Pregao Presencial;201059;300000;2020;2,41276E+13;52760820;Perdedora
Doc. 84115/19;00083/2019;Pregao Presencial;201059;19800000;2020;2,43349E+13;53950060;Perdedora
Doc. 84115/19;00083/2019;Pregao Presencial;201059;300000;2020;2,72548E+13;45821430;Perdedora
Doc. 84115/19;00083/2019;Pregao Presencial;201059;29522570;2020;2,99775E+13;49545490;Perdedora
Doc. 84115/19;00083/2019;Pregao Presencial;201059;5975400;2020;3,0981E+13;25016000;Perdedora
Doc. 84134/19;04105/2019;Pregao Eletronico;201095;19800000;2020;1,37348E+13;1112500;Vencedora
Doc. 84134/19;04105/2019;Pregao Eletronico;201095;19800000;2020;2,04025E+13;119990;Vencedora
Doc. 84146/19;00032/2019;Pregao Presencial;201028;17757944;2020;8,92419E+12;32591400;Vencedora
Doc. 84146/19;00032/2019;Pregao Presencial;201028;19800000;2020;1,84218E+13;21534000;Perdedora
Doc. 84158/19;00029/2019;Pregao Presencial;201048;15000000;2019;2,66015E+13;6011750;Vencedora
Doc. 84190/19;00028/2019;Pregao Eletronico;201097;27466470;2019;2,32303E+12;24550000;Vencedora
Doc. 84190/19;00028/2019;Pregao Eletronico;201097;121817641;2019;9,12707E+12;22750000;Perdedora
Doc. 84193/19;00001/2019;Dispensa (Art. 24 - Lei 8.666/93);101005;27466470;2019;1,42244E+13;3179156;Vencedora
Doc. 84193/19;00001/2019;Dispensa (Art. 24 - Lei 8.666/93);101005;27466470;2019;1,89209E+13;3277250;Perdedora
Doc. 84193/19;00001/2019;Dispensa (Art. 24 - Lei 8.666/93);101005;27466470;2019;3,11625E+13;3211597;Perdedora
Doc. 84208/19;00027/2019;Pregao Presencial;201097;27466470;2019;4,82642E+12;25920000;Vencedora
Doc. 84208/19;00027/2019;Pregao Presencial;201097;27466470;2019;1,05456E+13;26312000;Vencedora
Doc. 84208/19;00027/2019;Pregao Presencial;201097;27466470;2019;3,07124E+13;27032000;Vencedora
Doc. 84223/19;07011/2019;Pregao Eletronico;201095;27466470;2020;1,34406E+13;18398000;Vencedora
Doc. 84223/19;07011/2019;Pregao Eletronico;201095;27466470;2020;7,01065E+13;1437556;Vencedora
Doc. 84242/19;00002/2020;Pregao Presencial;201192;27466470;2020;2,62062E+12;32035100;Vencedora
