licit;proponente;situacao
1183821;1,42E+13;1
312521;9,51E+12;1
1194921;3,50E+13;1
1205521;1,50E+13;0
1205521;6,15E+12;1
1213621;1,42E+13;1
1215421;5,88E+12;0
1215421;2,49E+13;0
1215421;5,82E+12;1
1247021;3,12E+13;0
1247021;2,30E+13;0
1247021;3,12E+13;1
1262421;2,43E+13;1
1271121;2,86E+13;0
1271121;4,93E+12;0
1271121;1,09E+13;0
1271121;2,09E+13;0
1271121;2,21E+13;0
1271121;3,50E+13;0
1271121;3,10E+13;0
1271121;2,68E+13;1
1283921;1,05E+13;0
1283921;4,11E+13;0
1283921;3,60E+13;0
1283921;7,53E+12;0
1283921;1,54E+13;0
1283921;3,02E+13;0
1283921;3,38E+13;1
348021;1,95E+12;0
348021;3,26E+12;0
348021;1,74E+13;0
348021;1,36E+13;0
348021;2,29E+13;0
348021;2,10E+13;0
348021;2,35E+12;0
348021;4,33E+12;0
348021;1,95E+13;0
348021;9,58E+12;0
348021;1,21E+13;0
348021;2,36E+13;0
348021;2,83E+13;0
348021;2,20E+13;1
1345621;1,21E+13;0
1345621;1,09E+12;0
1345621;1,06E+13;0
1345621;3,38E+13;0
1345621;1,54E+13;1
1347721;3,27E+13;1
1368021;5,29E+12;1
1375121;2,69E+13;1
1382221;2,92E+13;1
1409521;1,25E+13;1
1415521;3,75E+13;0
1415521;2,12E+13;0
1415521;2,91E+13;1
1423621;4,44E+12;1
1425121;1,25E+13;1
1447321;3,76E+12;0
1447321;2,81E+13;1
1447721;5,88E+12;0
1447721;7,75E+12;0
1447721;3,38E+13;0
1447721;1,99E+12;1
1456021;7,30E+13;0
1456021;1,91E+13;1
1459021;2,36E+13;1
1475421;2,29E+13;1
1481921;1,99E+13;0
1481921;1,11E+13;0
1481921;2,98E+13;0
1481921;3,84E+13;1
396521;5,45E+12;0
396521;3,12E+13;0
396521;2,95E+13;1
1487921;7,54E+12;1
404621;4,09E+13;0
404621;1,30E+12;0
404621;8,44E+12;1
410021;2,96E+12;1
1556421;1,06E+13;0
1556421;3,84E+13;1
414921;1,08E+13;0
414921;2,00E+13;1
1580721;2,50E+13;1
1580721;2,81E+13;1
1598021;1,39E+13;1
1604521;2,38E+13;1
1609921;8,72E+12;0
1609921;1,08E+13;1
1609921;2,12E+13;1
1610621;8,72E+12;0
1610621;2,12E+13;1
1610621;1,08E+13;1
1624921;1,05E+13;1
1626021;3,76E+13;1
1638421;9,03E+11;1
1639021;2,83E+13;1
1641621;3,14E+13;1
1641721;2,91E+13;1
1642221;2,91E+13;1
1646221;2,67E+13;1
431121;1,99E+12;0
431121;1,07E+13;0
431121;9,22E+12;0
431121;7,01E+13;0
431121;1,36E+13;0
431121;6,23E+12;1
1649221;2,94E+13;1
1649221;2,95E+13;1
1649221;2,95E+13;1
1657021;7,24E+12;1
1667621;7,24E+12;0
1667621;4,01E+13;0
1667621;2,63E+13;0
1667621;2,36E+13;0
1667621;5,45E+12;0
1667621;8,40E+12;0
1667621;2,46E+13;0
1667621;3,37E+13;1
1668621;9,56E+12;0
1668621;1,76E+13;0
1668621;3,50E+13;0
1668621;2,75E+12;0
1668621;3,76E+13;0
1668621;1,75E+13;0
1668621;2,68E+13;0
1668621;2,15E+12;1
1669921;2,66E+13;0
1669921;1,41E+13;0
1669921;1,52E+13;0
1669921;3,12E+13;1
1675821;2,47E+13;0
1675821;3,60E+13;1
1680021;2,95E+13;1
1684021;1,76E+13;0
1684021;3,11E+13;1
1689921;1,25E+13;1
1690821;1,94E+13;1
1731221;2,70E+13;0
1731221;1,74E+13;1
1748821;1,52E+13;1
1761121;8,93E+12;1
1775021;2,43E+13;0
1775021;3,76E+13;1
1783621;1,38E+13;0
1783621;6,15E+12;0
1783621;2,86E+13;1
1784721;1,76E+13;1
1785221;1,76E+13;1
1785821;5,45E+12;1
1794421;2,46E+13;1
1812421;1,06E+13;0
1812421;3,16E+13;1
1819321;3,30E+13;0
1819321;3,03E+13;0
1819321;9,58E+12;1
1832821;7,16E+12;1
1833821;2,77E+12;1
1834921;1,46E+13;0
1834921;2,98E+13;0
1834921;2,19E+13;0
1834921;4,02E+13;1
1835121;1,25E+13;1
1836421;2,26E+13;0
1836421;1,76E+13;0
1836421;1,12E+13;0
1836421;3,19E+13;0
1836421;2,75E+12;0
1836421;4,09E+13;0
1836421;3,50E+13;0
1836421;2,98E+13;1
1840821;1,89E+13;1
1892921;2,75E+13;1
1892921;3,64E+13;1
1892921;3,99E+13;1
1892921;2,74E+13;1
1892921;2,72E+13;1
1892921;3,70E+13;1
1892921;1,10E+13;1
1910021;2,75E+12;0
1910021;4,33E+12;0
1910021;3,06E+13;0
1910021;3,63E+13;0
1910021;1,74E+13;0
1910021;3,31E+13;0
1910021;2,09E+13;0
1910021;2,36E+13;0
1910021;3,84E+13;0
1910021;3,29E+13;0
1910021;1,21E+13;0
1910021;1,78E+13;0
1910021;2,87E+13;0
1910021;2,70E+13;1
1933821;2,68E+13;1
1934521;2,15E+12;1
1936521;1,11E+13;0
1936521;1,06E+13;1
1953921;2,70E+13;1
1956021;3,92E+13;0
1956021;5,44E+12;1
1996021;1,33E+13;1
1996621;1,06E+13;0
1996621;1,93E+13;1
2002921;3,16E+13;1
2007321;2,09E+13;1
2016421;2,81E+13;0
2016421;2,89E+13;1
2029821;1,76E+13;0
2029821;4,09E+13;0
2029821;2,67E+13;0
2029821;2,68E+13;0
2029821;3,19E+13;0
2029821;2,68E+13;0
2029821;2,98E+13;1
2030121;2,02E+13;0
2030121;4,02E+13;0
2030121;2,51E+12;0
2030121;3,03E+13;0
2030121;1,76E+13;1
2030221;3,62E+13;0
2030221;2,19E+13;0
2030221;2,02E+13;0
2030221;1,76E+13;0
2030221;2,51E+12;0
2030221;4,33E+12;0
2030221;2,68E+13;0
2030221;2,98E+13;0
2030221;1,46E+13;0
2030221;4,02E+13;1
2050321;2,70E+13;0
2050321;3,03E+13;0
2050321;2,82E+13;0
2050321;1,24E+13;1
2055121;7,75E+12;1
586421;8,32E+12;0
586421;1,08E+12;0
586421;3,26E+12;1
2071321;2,98E+13;1
2071321;1,44E+13;1
2071321;7,47E+12;1
2071521;1,44E+13;1
2071521;9,35E+12;1
2071521;2,41E+13;1
2078921;2,52E+13;1
2079021;1,35E+13;0
2079021;3,30E+13;1
2082821;3,56E+13;0
2082821;3,27E+13;1
2106621;2,72E+13;0
2106621;3,34E+13;0
2106621;4,05E+13;0
2106621;2,68E+13;0
2106621;2,71E+13;0
2106621;1,55E+13;1
2106621;4,02E+13;1
2112821;4,02E+13;1
2167421;2,11E+13;1
2170221;2,52E+13;0
2170221;7,91E+12;0
2170221;9,05E+12;0
2170221;1,40E+13;0
2170221;7,75E+12;0
2170221;2,86E+13;1
2211421;2,63E+13;1
636021;1,95E+13;1
636021;7,01E+13;1
638221;1,14E+13;0
638221;1,20E+13;1
2269921;1,73E+13;0
2269921;1,76E+13;0
2269921;3,11E+13;1
2289521;9,03E+11;0
2289521;3,57E+13;0
2289521;2,69E+13;1
2304921;4,01E+13;1
2379321;3,48E+13;1
2380821;2,36E+13;0
2380821;1,95E+12;0
2380821;3,48E+13;0
2380821;2,30E+12;0
2380821;2,52E+13;0
2380821;2,73E+13;1
2390021;9,32E+12;1
2416321;1,99E+13;1
2419421;2,85E+13;1
2431321;1,81E+13;1
683821;1,38E+13;1
2435021;2,02E+13;1
2448621;1,25E+13;1
2465721;2,46E+13;1
2481021;1,27E+13;1
2481021;7,77E+12;1
2481021;1,06E+13;1
2539421;2,11E+13;0
2539421;1,12E+13;0
2539421;2,35E+12;0
2539421;4,08E+13;0
2539421;4,06E+13;0
2539421;2,77E+13;0
2539421;1,90E+13;0
2539421;3,29E+13;0
2539421;3,76E+12;0
2539421;2,09E+13;1
2553321;2,95E+13;1
2554021;2,20E+13;0
2555721;2,20E+13;0
2555721;4,05E+13;0
2555721;3,84E+13;0
2555721;2,92E+13;1
2556521;2,92E+13;1
2558921;3,35E+13;1
768021;1,23E+13;0
768021;5,08E+11;0
768021;4,06E+13;1
2580921;2,68E+13;1
2581521;8,52E+12;1
2584721;5,32E+11;1
2584921;7,84E+12;1
2587721;8,44E+12;1
2605421;2,52E+13;0
2605421;7,30E+13;1
2607821;4,32E+12;1
2609821;1,73E+13;1
2622221;1,47E+13;1
2626021;7,53E+12;0
2626021;2,47E+13;1
2626221;2,47E+13;1
2626321;2,75E+12;0
2626321;1,86E+13;0
2626321;7,61E+12;0
2626321;2,30E+13;0
2626321;1,35E+13;0
2626321;2,11E+13;0
2626321;1,74E+13;0
2626321;3,07E+13;0
2626321;9,05E+12;0
2626321;1,12E+13;0
2626321;2,66E+13;0
2626321;3,14E+13;0
2626321;1,38E+13;0
2626321;1,76E+13;1
2626521;1,06E+13;1
2632821;4,67E+12;0
2632821;3,37E+13;0
2632821;2,66E+13;0
2632821;3,29E+13;0
2632821;3,76E+12;0
2632821;9,33E+12;0
2632821;2,29E+12;0
2632821;2,35E+12;0
2632821;2,12E+13;0
2632821;4,08E+13;0
2632821;2,46E+13;1
2633221;9,33E+12;0
2633221;4,08E+13;0
2633221;2,29E+12;0
2633221;3,42E+13;0
2633221;2,35E+12;0
2633221;2,66E+13;0
2633221;2,46E+13;1
2637921;3,11E+13;1
2651921;4,02E+13;1
2676121;1,26E+13;1
2693821;2,47E+13;0
2693821;3,44E+12;1
2727621;1,42E+13;1
2741921;1,24E+13;1
2746421;1,07E+13;0
2746421;1,66E+12;0
2746421;1,74E+13;0
2746421;1,43E+13;0
2746421;2,91E+13;1
2746721;1,73E+13;1
2758421;2,91E+13;1
2758521;2,91E+13;1
2758621;2,91E+13;1
835921;1,30E+13;1
2773221;3,01E+13;1
2773221;2,05E+13;1
2776121;2,87E+13;1
837821;1,08E+13;1
2796621;1,88E+13;1
2797521;1,35E+13;0
2797521;1,95E+13;1
851521;3,27E+13;1
851521;2,78E+13;1
851521;2,98E+13;1
851521;1,67E+13;1
851521;2,97E+13;1
851521;2,17E+13;1
851521;2,72E+13;1
851521;2,75E+13;1
851521;2,52E+13;1
851521;2,76E+13;1
2820421;2,97E+13;0
2820421;1,12E+13;0
2820421;1,34E+13;1
2821221;2,02E+13;0
2821221;4,05E+13;1
882021;1,78E+13;1
2864721;2,95E+13;0
2864721;5,94E+12;0
2864721;3,26E+13;1
2888221;9,32E+12;1
2889221;1,38E+13;1
2903321;2,53E+13;0
2903321;9,56E+12;0
2903321;1,41E+13;1
2908221;3,26E+12;0
2908221;1,08E+12;0
2908221;2,63E+13;1
2909821;2,28E+13;0
2909821;3,73E+13;0
2909821;2,49E+13;0
2909821;2,91E+13;0
2909821;1,43E+13;1
2915021;1,80E+13;0
2915021;3,76E+13;0
2915021;9,05E+12;0
2915021;8,40E+12;0
2915021;1,76E+13;1
2915121;2,75E+12;0
2915121;5,94E+12;0
2915121;3,47E+13;1
2915221;1,05E+13;1
2928221;5,40E+12;0
2928221;9,76E+11;0
2928221;2,63E+13;1
2928521;1,28E+12;0
2928521;7,91E+12;0
2928521;2,52E+13;0
2928521;5,40E+12;0
2928521;9,76E+11;0
2928521;9,05E+12;0
2928521;2,63E+13;1
2929221;7,01E+13;0
2929221;6,15E+12;0
2929221;1,93E+13;0
2929221;5,40E+12;0
2929221;1,50E+13;0
2929221;7,91E+12;0
2929221;1,95E+12;0
2929221;9,76E+11;0
2929221;9,05E+12;0
2929221;6,23E+12;0
2929221;3,75E+11;0
2929221;1,28E+12;0
2929221;2,30E+12;1
2930121;5,40E+12;0
2930121;7,91E+12;0
2930121;6,23E+12;0
2930121;1,09E+13;0
2930121;3,75E+11;0
2930121;9,05E+12;0
2930121;7,01E+13;0
2930121;2,50E+12;1
2930321;6,23E+12;0
2930321;2,25E+13;0
2930321;9,76E+11;0
2930321;9,05E+12;0
2930321;2,27E+13;0
2930321;7,91E+12;0
2930321;1,38E+13;1
909721;4,06E+13;1
2939421;3,73E+13;0
2939421;2,09E+13;0
2939421;1,37E+13;0
2939421;2,68E+13;0
2939421;3,78E+13;0
2939421;4,08E+13;0
2939421;4,01E+13;0
2939421;3,62E+13;0
2939421;3,76E+12;0
2939421;9,56E+12;0
2939421;2,34E+13;0
2939421;3,76E+13;0
2939421;3,07E+13;0
2939421;3,14E+13;0
2939421;1,12E+13;0
2939421;3,66E+13;0
2939421;3,59E+13;1
2952721;9,76E+11;0
2952721;1,38E+13;0
2952721;2,52E+13;0
2952721;9,22E+12;0
2952721;2,63E+13;0
2952721;8,44E+12;0
2952721;5,40E+12;0
2952721;9,05E+12;0
2952721;6,15E+12;0
2952721;7,91E+12;1
2987521;4,33E+12;0
2987521;4,08E+13;0
2987521;3,12E+13;0
2987521;3,47E+13;0
2987521;2,77E+13;0
2987521;3,76E+12;0
2987521;7,50E+12;0
2987521;1,90E+13;0
2987521;2,30E+13;1
919021;8,58E+12;1
3028721;1,50E+13;0
3028721;3,43E+13;0
3028721;3,70E+12;1
3034221;5,40E+12;0
3034221;1,35E+13;0
3034221;9,05E+12;0
3034221;1,87E+13;1
3056921;7,30E+13;1
3075221;2,71E+13;0
3075221;2,81E+13;1
3075721;3,26E+13;1
3079721;2,02E+13;0
3079721;1,80E+13;0
3079721;3,76E+12;0
3079721;2,68E+13;1
3081821;2,71E+13;0
3081821;2,36E+13;0
3081821;3,12E+13;0
3081821;3,34E+13;0
3081821;1,08E+12;0
3081821;2,86E+13;1
3090321;2,09E+13;0
3090321;1,66E+12;1
3099421;2,73E+13;0
3099421;3,97E+13;1
3099621;2,77E+13;0
3099621;2,73E+13;0
3099621;3,30E+13;0
3099621;9,33E+12;0
3099621;3,97E+13;1
949621;2,09E+13;0
949621;8,06E+12;0
949621;3,40E+12;0
949621;2,02E+13;0
949621;4,02E+13;0
949621;1,12E+13;0
949621;2,64E+13;0
949621;1,28E+12;0
949621;2,02E+13;1
3109721;3,23E+12;0
3109721;2,91E+13;0
3109721;2,81E+13;1
3110621;2,81E+13;1
3111421;2,81E+13;1
3123221;2,47E+13;0
3123221;3,03E+13;1
955121;7,01E+13;0
955121;4,30E+12;0
955121;7,01E+13;0
955121;1,36E+13;0
955121;1,28E+12;0
955121;1,88E+13;0
955121;2,63E+13;0
955121;2,35E+12;0
955121;9,37E+12;1
3137621;3,42E+13;0
3137621;2,46E+13;0
3137621;1,78E+13;0
3137621;2,47E+13;0
3137621;2,71E+13;0
3137621;1,41E+13;0
3137621;3,38E+13;0
3137621;2,98E+13;0
3137621;2,99E+13;0
3137621;1,24E+13;0
3137621;3,84E+13;0
3137621;1,21E+13;1
3161021;4,46E+12;1
3166021;5,40E+12;0
3166021;7,91E+12;0
3166021;6,23E+12;1
3211821;2,38E+13;1
3215821;5,88E+12;1
3264821;7,14E+12;0
3264821;8,60E+12;1
3277821;2,00E+13;1
3280721;2,36E+13;0
3280721;1,08E+12;0
3280721;3,60E+13;0
3280721;2,71E+13;0
3280721;3,34E+13;1
997021;1,74E+13;1
3305821;3,34E+13;0
3305821;2,71E+13;0
3305821;1,08E+12;0
3305821;3,12E+13;0
3305821;1,03E+13;0
3305821;2,36E+13;1
3314521;9,05E+12;0
3314521;2,68E+13;0
3314521;1,35E+13;0
3314521;2,35E+12;0
3314521;3,76E+13;0
3314521;5,94E+12;0
3314521;2,68E+13;0
3314521;9,37E+12;0
3314521;3,14E+13;0
3314521;1,52E+13;0
3314521;4,67E+12;0
3314521;3,03E+13;0
3314521;3,66E+13;0
3314521;1,86E+13;0
3314521;2,27E+13;1
3315421;5,16E+12;0
3315421;1,07E+13;0
3315421;1,78E+13;0
3315421;3,42E+13;0
3315421;1,73E+13;0
3315421;3,38E+13;1
3316421;9,05E+12;1
3318021;7,82E+12;1
1007921;2,98E+13;1
3340621;1,25E+13;1
3340921;4,03E+13;0
3340921;2,28E+13;0
3340921;7,53E+12;0
3340921;2,36E+13;0
3340921;3,94E+13;0
3340921;1,42E+13;1
3346021;4,12E+13;1
3346021;3,64E+13;1
3346021;1,07E+13;1
3346021;3,33E+13;1
3346021;8,69E+12;1
3353521;1,67E+13;0
3353521;3,07E+13;0
3353521;2,71E+13;0
3353521;7,75E+12;0
3353521;4,46E+12;0
3353521;1,07E+13;1
3359321;3,76E+13;1
3363121;2,68E+13;0
3363121;1,57E+13;0
3363121;2,95E+13;0
3363121;3,27E+13;0
3363121;5,94E+12;0
3363121;1,05E+13;1
3389021;7,91E+12;0
3389021;3,75E+11;0
3389021;7,01E+13;0
3389021;2,00E+13;0
3389021;9,05E+12;0
3389021;5,40E+12;0
3389021;2,50E+12;0
3389021;9,76E+11;0
3389021;1,28E+12;0
3389021;6,23E+12;1
3407321;8,06E+12;1
3412521;2,20E+13;0
3412521;1,57E+13;1
1035721;5,08E+11;0
1035721;8,33E+12;0
1035721;2,56E+12;1
3420821;5,05E+12;0
3420821;8,58E+12;1
3428721;2,33E+13;0
3428721;3,84E+13;0
3428721;2,65E+13;0
3428721;2,98E+13;0
3428721;1,87E+13;0
3428721;1,89E+13;0
3428721;1,50E+13;0
3428721;2,43E+13;0
3428721;3,03E+13;0
3428721;3,97E+13;0
3428721;2,46E+13;0
3428721;2,66E+13;0
3428721;2,00E+13;0
3428721;1,42E+13;1
3438621;1,74E+13;1
3438821;2,47E+13;0
3438821;2,75E+13;0
3438821;2,46E+13;0
3438821;7,75E+12;0
3438821;2,65E+13;0
3438821;1,50E+13;0
3438821;1,24E+13;0
3438821;3,31E+13;1
1046721;1,15E+13;1
3475421;3,51E+13;0
3475421;2,64E+13;1
3477721;3,48E+13;0
3477721;3,81E+13;1
3479321;3,13E+13;0
3479321;3,81E+13;0
3479321;3,34E+13;1
3482421;3,68E+13;1
3482421;1,72E+13;1
3482421;2,02E+13;1
3482421;2,98E+13;1
3484721;1,42E+13;0
3484721;7,53E+12;0
3484721;8,06E+12;0
3484721;2,34E+13;0
3484721;3,76E+13;0
3484721;2,77E+13;1
3487021;7,75E+12;0
3487021;1,40E+13;0
3487021;9,05E+12;1
3487721;2,30E+13;0
3487721;8,44E+12;0
3487721;7,91E+12;0
3487721;1,93E+13;1
3491221;1,13E+13;0
3491221;2,25E+13;0
3491221;1,42E+13;1
3502021;4,05E+13;1
3503621;2,68E+13;1
3504121;2,09E+13;1
3510221;3,06E+13;1
3511621;1,76E+13;1
3516021;3,84E+13;1
3519521;1,95E+13;1
1069621;1,73E+13;0
1069621;1,95E+12;0
1069621;7,91E+12;0
1069621;2,35E+12;1
3529621;1,74E+13;1
3529721;1,74E+13;0
3529721;3,27E+13;0
3529721;2,68E+13;1
3530921;1,75E+12;0
3530921;3,14E+13;0
3530921;3,47E+13;1
3531521;2,97E+13;0
3531521;3,29E+13;0
3531521;4,03E+13;0
3531521;3,35E+13;0
3531521;1,41E+13;0
3531521;2,47E+13;1
3538721;7,61E+12;0
3538721;2,75E+12;0
3538721;3,66E+13;1
3551621;3,12E+13;1
3551621;7,61E+12;1
3552421;7,64E+12;1
3553821;2,47E+13;0
3553821;4,06E+13;0
3553821;2,28E+13;0
3553821;3,42E+13;0
3553821;4,33E+12;0
3553821;2,91E+13;1
3554721;2,98E+13;1
3557021;9,33E+12;1
3586021;2,30E+13;0
3586021;2,50E+13;0
3586021;3,14E+13;0
3586021;3,12E+13;1
3587821;1,05E+13;1
3644921;3,38E+13;1
3647121;2,16E+13;1
3647221;2,16E+13;1
3647221;9,26E+12;1
3665221;1,76E+13;1
3666221;9,76E+11;1
3679921;2,18E+13;0
3679921;1,75E+12;0
3679921;1,12E+13;1
3691521;7,47E+12;1
3692021;2,87E+13;1
3692421;2,87E+13;1
3696021;3,11E+13;0
3696021;2,08E+13;0
3696021;1,76E+13;1
3702821;2,75E+13;0
3702821;1,43E+13;0
3702821;3,80E+13;0
3702821;2,86E+12;0
3702821;7,75E+12;0
3702821;2,49E+13;0
3702821;2,97E+13;0
3702821;1,07E+13;0
3702821;3,94E+13;0
3702821;2,53E+13;0
3702821;4,67E+12;0
3702821;2,47E+13;0
3702821;3,03E+13;0
3702821;2,91E+13;1
3704521;2,16E+13;1
3704521;8,78E+12;1
3711621;1,12E+13;0
3711621;2,36E+13;0
3711621;1,43E+13;0
3711621;1,76E+13;1
3711721;1,12E+13;0
3711721;1,76E+13;0
3711721;1,43E+13;1
3712021;1,76E+13;1
3720021;3,76E+13;0
3720021;3,83E+13;0
3720021;2,19E+13;1
1145221;7,54E+12;0
1145221;1,58E+13;1
3726121;1,50E+13;1
3734121;1,03E+13;0
3734121;1,43E+13;1
3734921;7,61E+12;1
3734921;3,12E+13;1
3763721;1,29E+13;0
3763721;1,78E+13;1
3769921;2,19E+13;0
3769921;1,34E+13;0
3769921;2,03E+13;0
3769921;3,71E+13;0
3769921;3,43E+13;0
3769921;3,50E+13;1
1170821;5,88E+12;0
1170821;1,34E+13;0
1170821;3,73E+13;0
1170821;7,75E+12;0
1170821;3,14E+13;1
3796621;3,26E+13;1
3796621;3,54E+13;1
3796621;4,09E+13;1
3796621;3,40E+13;1
3796621;2,97E+13;1
3796621;4,09E+13;1
3796621;2,95E+13;1
3796621;4,09E+13;1
3796621;4,08E+13;1
3801721;5,94E+12;1
3832121;5,05E+12;1
3839521;3,46E+13;1
3853321;1,38E+13;0
3853321;1,42E+13;1
3870021;1,76E+13;0
3870021;2,87E+13;0
3870021;2,67E+13;0
3870021;3,50E+13;1
3871021;2,81E+13;1
3873821;2,98E+13;0
3873821;1,05E+13;0
3873821;5,94E+12;0
3873821;3,14E+13;0
3873821;2,68E+13;0
3873821;9,91E+12;0
3873821;2,30E+13;0
3873821;1,12E+13;0
3873821;2,68E+13;0
3873821;3,64E+13;0
3873821;2,33E+13;0
3873821;3,70E+12;1
3882421;5,99E+12;1
3882621;3,02E+13;1
3882821;3,37E+12;1
3893921;1,28E+12;0
3893921;7,91E+12;0
3893921;1,67E+13;0
3893921;9,22E+12;1
3898021;2,52E+13;0
3898021;3,79E+13;1
3898021;1,06E+13;1
1194221;9,05E+12;0
1194221;1,38E+13;0
1194221;5,40E+12;0
1194221;1,73E+13;0
1194221;2,30E+12;0
1194221;7,91E+12;0
1194221;1,95E+12;1
3913521;2,47E+13;0
3913521;4,08E+13;0
3913521;1,24E+13;0
3913521;1,34E+13;0
3913521;8,60E+12;0
3913521;1,38E+13;0
3913521;2,95E+13;0
3913521;3,38E+13;1
1204221;2,30E+13;0
1204221;1,05E+13;0
1204221;7,61E+12;0
1204221;2,33E+13;1
3951721;2,28E+13;0
3951721;1,43E+13;0
3951721;1,08E+12;0
3951721;1,12E+13;0
3951721;2,91E+13;1
3952021;1,08E+12;0
3952021;2,91E+13;1
3967321;4,01E+13;1
3974221;4,05E+13;1
1210721;4,06E+13;1
4002021;1,35E+13;1
1212821;2,62E+13;0
1212821;1,24E+13;0
1212821;3,03E+13;0
1212821;3,35E+13;0
1212821;1,13E+13;1
4013021;4,08E+13;1
4043321;4,46E+12;1
4048021;2,34E+13;1
4055321;8,32E+12;1
4056021;8,32E+12;1
4081721;4,03E+13;0
4081721;3,71E+13;0
4081721;2,91E+13;1
4098421;3,26E+13;1
4121721;4,10E+13;1
4138121;2,11E+13;1
4146121;3,01E+13;1
4149521;1,06E+13;1
4156021;2,47E+13;1
4158021;2,98E+13;1
4162721;2,24E+13;0
4162721;2,95E+13;0
4162721;1,74E+13;1
4164621;5,32E+11;1
4165021;5,94E+12;1
4167221;3,84E+13;1
4183021;1,76E+13;0
4183021;3,01E+13;0
4183021;1,42E+13;0
4183021;3,27E+13;1
4194221;5,88E+12;0
4194221;7,75E+12;0
4194221;2,86E+13;0
4194221;4,01E+13;1
4203921;7,98E+11;1
4204221;2,98E+13;0
4204221;1,76E+13;0
4204221;1,92E+13;0
4204221;2,19E+13;0
4204221;1,76E+13;0
4204221;3,22E+13;0
4204221;2,91E+13;0
4204221;3,76E+13;0
4204221;2,79E+13;0
4204221;4,05E+13;1
4219321;2,98E+12;1
4220121;9,08E+12;1
4220621;1,43E+13;0
4220621;2,09E+13;0
4220621;2,47E+13;0
4220621;8,44E+12;1
4228221;1,06E+13;1
4229021;1,50E+13;1
4236321;3,84E+13;1
4236921;2,91E+13;1
4246321;1,76E+13;0
4246321;3,11E+13;1
4262621;4,33E+12;0
4262621;1,88E+13;0
4262621;8,44E+12;0
4262621;3,31E+13;1
4265621;2,98E+13;0
4265621;1,74E+13;0
4265621;2,25E+13;0
4265621;1,13E+13;1
4269821;3,94E+12;1
4271121;5,88E+12;0
4271121;1,31E+12;0
4271121;3,80E+13;0
4271121;1,99E+12;1
4273721;2,82E+13;0
4273721;7,75E+12;0
4273721;1,24E+13;0
4273721;3,03E+13;1
4276921;1,26E+13;1
4292621;2,47E+13;0
4292621;2,75E+13;1
4297921;1,03E+13;1
4299621;2,09E+13;1
4322321;1,37E+13;1
4323021;3,27E+13;1
4327921;3,73E+13;1
4339721;7,01E+13;0
4339721;8,70E+12;1
4339821;9,32E+12;0
4339821;1,53E+12;0
4339821;1,08E+13;0
4339821;5,05E+12;0
4339821;8,53E+12;1
4340721;1,95E+13;0
4340721;4,93E+12;0
4340721;2,98E+13;0
4340721;3,50E+13;1
4375321;3,76E+13;0
4375321;2,43E+13;0
4375321;2,52E+13;0
4375321;3,03E+13;0
4375321;2,49E+13;0
4375321;7,75E+12;0
4375321;2,28E+13;1
4382421;2,92E+13;1
4382821;9,20E+12;1
4386921;3,28E+12;0
4386921;1,75E+13;0
4386921;1,34E+13;0
4386921;4,08E+13;0
4386921;2,18E+13;0
4386921;4,33E+12;0
4386921;3,14E+13;0
4386921;3,73E+13;0
4386921;3,03E+13;1
4392221;9,91E+12;1
4394321;1,93E+13;0
4394321;2,63E+13;0
4394321;7,91E+12;0
4394321;9,22E+12;0
4394321;2,30E+12;0
4394321;8,44E+12;1
4397121;2,00E+13;0
4397121;5,88E+12;0
4397121;7,75E+12;0
4397121;2,65E+13;0
4397121;2,46E+13;0
4397121;2,43E+13;0
4397121;1,89E+13;1
4400121;2,47E+13;0
4400121;3,37E+13;0
4400121;4,33E+12;0
4400121;2,98E+13;0
4400121;8,44E+12;0
4400121;4,06E+13;0
4400121;2,98E+13;0
4400121;3,42E+13;0
4400121;2,91E+13;0
4400121;2,28E+13;1
4422721;3,06E+13;1
4426921;7,59E+12;1
4438621;4,44E+12;1
4442821;5,14E+12;1
4482621;1,26E+13;1
4485021;2,47E+13;0
4485021;3,35E+13;1
4490321;2,47E+13;1
4516621;2,91E+13;1
4525721;2,81E+13;1
4543721;1,57E+13;1
4547921;1,76E+13;1
4585921;3,76E+13;1
4586421;7,91E+12;0
4586421;1,67E+13;0
4586421;2,52E+13;0
4586421;3,18E+12;0
4586421;2,09E+13;0
4586421;2,35E+12;0
4586421;2,50E+12;0
4586421;4,12E+13;0
4586421;9,22E+12;0
4586421;2,30E+12;1
4597521;1,35E+13;0
4597521;8,53E+12;1
4602921;1,73E+13;1
4608821;2,28E+13;0
4608821;1,89E+13;1
4611121;1,46E+13;1
4621421;8,61E+12;1
4633621;1,10E+13;1
4641221;1,25E+13;1
4644921;1,37E+13;0
4644921;2,74E+13;1
4645721;9,34E+12;1
4647021;5,55E+11;0
4647021;1,20E+13;1
4664421;3,29E+13;0
4664421;3,50E+13;0
4664421;2,98E+13;0
4664421;3,57E+13;1
4675821;2,03E+13;0
4675821;3,48E+13;0
4675821;3,31E+13;0
4675821;1,54E+13;1
4677721;2,28E+13;0
4677721;2,91E+13;1
4688521;3,76E+12;0
4688521;3,28E+12;0
4688521;3,47E+13;1
4688521;1,76E+13;1
4704321;8,40E+12;0
4704321;1,76E+13;0
4704321;1,76E+13;0
4704321;2,19E+13;0
4704321;2,51E+13;1
4720121;4,04E+13;1
4721321;1,76E+13;0
4721321;7,64E+12;0
4721321;2,68E+13;0
4721321;3,22E+13;0
4721321;2,19E+13;0
4721321;2,75E+13;0
